Sexo,Comunidad autónoma/provincia,Ciclo formativo,Total,nivel_ciclo
AMBOS SEXOS,Cuenca,26 VIDRIO Y CERÁMICA,0.0,BASICO
AMBOS SEXOS,Cuenca,Vidriería y alfarería,0.0,BASICO
AMBOS SEXOS,Guadalajara,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,9.0,BASICO
AMBOS SEXOS,Guadalajara,Acceso y Conservación en Instalaciones Deportivas,9.0,BASICO
AMBOS SEXOS,Guadalajara,02 ADMINISTRACIÓN Y GESTIÓN,46.0,BASICO
AMBOS SEXOS,Guadalajara,Servicios administrativos,46.0,BASICO
AMBOS SEXOS,Guadalajara,03 AGRARIA,9.0,BASICO
AMBOS SEXOS,Guadalajara,Actividades agropecuarias,0.0,BASICO
AMBOS SEXOS,Guadalajara,Agro-jardinería y composiciones florales,9.0,BASICO
AMBOS SEXOS,Guadalajara,Aprovechamientos forestales,0.0,BASICO
AMBOS SEXOS,Guadalajara,04 ARTES GRÁFICAS,8.0,BASICO
AMBOS SEXOS,Guadalajara,Artes gráficas,8.0,BASICO
AMBOS SEXOS,Guadalajara,06 COMERCIO Y MARKETING,5.0,BASICO
AMBOS SEXOS,Guadalajara,Servicios comerciales,5.0,BASICO
AMBOS SEXOS,Guadalajara,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
AMBOS SEXOS,Guadalajara,Reforma y mantenimiento de edificios,0.0,BASICO
AMBOS SEXOS,Guadalajara,08 ELECTRICIDAD Y ELECTRÓNICA,18.0,BASICO
AMBOS SEXOS,Guadalajara,Electricidad y electrónica,18.0,BASICO
AMBOS SEXOS,Guadalajara,Instalaciones electrotécnicas y mecánica,0.0,BASICO
AMBOS SEXOS,Guadalajara,10 FABRICACIÓN MECÁNICA,6.0,BASICO
AMBOS SEXOS,Guadalajara,Fabricación de elementos metálicos,6.0,BASICO
AMBOS SEXOS,Guadalajara,Fabricación y montaje,0.0,BASICO
AMBOS SEXOS,Guadalajara,11 HOSTELERÍA Y TURISMO,12.0,BASICO
AMBOS SEXOS,Guadalajara,Actividades de panadería y pastelería,4.0,BASICO
AMBOS SEXOS,Guadalajara,Alojamiento y lavandería,0.0,BASICO
AMBOS SEXOS,Guadalajara,Cocina y restauración,8.0,BASICO
AMBOS SEXOS,Guadalajara,12 IMAGEN PERSONAL,9.0,BASICO
AMBOS SEXOS,Guadalajara,Peluquería y estética,9.0,BASICO
AMBOS SEXOS,Guadalajara,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO
AMBOS SEXOS,Guadalajara,Industrias alimentarias,0.0,BASICO
AMBOS SEXOS,Guadalajara,16 INFORMÁTICA Y COMUNICACIONES,39.0,BASICO
AMBOS SEXOS,Guadalajara,Informática de oficina,10.0,BASICO
AMBOS SEXOS,Guadalajara,Informática y comunicaciones,29.0,BASICO
AMBOS SEXOS,Guadalajara,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
AMBOS SEXOS,Guadalajara,Mantenimiento de viviendas,0.0,BASICO
AMBOS SEXOS,Guadalajara,"18 MADERA, MUEBLE Y CORCHO",0.0,BASICO
AMBOS SEXOS,Guadalajara,Carpintería y mueble,0.0,BASICO
AMBOS SEXOS,Guadalajara,19 MARÍTIMO-PESQUERA,0.0,BASICO
AMBOS SEXOS,Guadalajara,Actividades marítimo-pesqueras,0.0,BASICO
AMBOS SEXOS,Guadalajara,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
AMBOS SEXOS,Guadalajara,Actividades domésticas y limpieza de edificios,0.0,BASICO
AMBOS SEXOS,Guadalajara,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
AMBOS SEXOS,Guadalajara,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
AMBOS SEXOS,Guadalajara,Tapicería y cortinaje,0.0,BASICO
AMBOS SEXOS,Guadalajara,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,7.0,BASICO
AMBOS SEXOS,Guadalajara,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
AMBOS SEXOS,Guadalajara,Mantenimiento de vehículos,7.0,BASICO
AMBOS SEXOS,Guadalajara,26 VIDRIO Y CERÁMICA,0.0,BASICO
AMBOS SEXOS,Guadalajara,Vidriería y alfarería,0.0,BASICO
AMBOS SEXOS,Toledo,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,9.0,BASICO
AMBOS SEXOS,Toledo,Acceso y Conservación en Instalaciones Deportivas,9.0,BASICO
AMBOS SEXOS,Toledo,02 ADMINISTRACIÓN Y GESTIÓN,92.0,BASICO
AMBOS SEXOS,Toledo,Servicios administrativos,92.0,BASICO
AMBOS SEXOS,Toledo,03 AGRARIA,28.0,BASICO
AMBOS SEXOS,Toledo,Actividades agropecuarias,0.0,BASICO
AMBOS SEXOS,Toledo,Agro-jardinería y composiciones florales,6.0,BASICO
AMBOS SEXOS,Toledo,Aprovechamientos forestales,22.0,BASICO
AMBOS SEXOS,Toledo,04 ARTES GRÁFICAS,0.0,BASICO
AMBOS SEXOS,Toledo,Artes gráficas,0.0,BASICO
AMBOS SEXOS,Toledo,06 COMERCIO Y MARKETING,38.0,BASICO
AMBOS SEXOS,Toledo,Servicios comerciales,38.0,BASICO
AMBOS SEXOS,Toledo,07 EDIFICACIÓN Y OBRA CIVIL,0.0,BASICO
AMBOS SEXOS,Toledo,Reforma y mantenimiento de edificios,0.0,BASICO
AMBOS SEXOS,Toledo,08 ELECTRICIDAD Y ELECTRÓNICA,70.0,BASICO
AMBOS SEXOS,Toledo,Electricidad y electrónica,70.0,BASICO
AMBOS SEXOS,Toledo,Instalaciones electrotécnicas y mecánica,0.0,BASICO
AMBOS SEXOS,Toledo,10 FABRICACIÓN MECÁNICA,23.0,BASICO
AMBOS SEXOS,Toledo,Fabricación de elementos metálicos,0.0,BASICO
AMBOS SEXOS,Toledo,Fabricación y montaje,23.0,BASICO
AMBOS SEXOS,Toledo,11 HOSTELERÍA Y TURISMO,55.0,BASICO
AMBOS SEXOS,Toledo,Actividades de panadería y pastelería,0.0,BASICO
AMBOS SEXOS,Toledo,Alojamiento y lavandería,2.0,BASICO
AMBOS SEXOS,Toledo,Cocina y restauración,53.0,BASICO
AMBOS SEXOS,Toledo,12 IMAGEN PERSONAL,47.0,BASICO
AMBOS SEXOS,Toledo,Peluquería y estética,47.0,BASICO
AMBOS SEXOS,Toledo,14 INDUSTRIAS ALIMENTARIAS,0.0,BASICO
AMBOS SEXOS,Toledo,Industrias alimentarias,0.0,BASICO
AMBOS SEXOS,Toledo,16 INFORMÁTICA Y COMUNICACIONES,171.0,BASICO
AMBOS SEXOS,Toledo,Informática de oficina,82.0,BASICO
AMBOS SEXOS,Toledo,Informática y comunicaciones,89.0,BASICO
AMBOS SEXOS,Toledo,17 INSTALACIÓN Y MANTENIMIENTO,0.0,BASICO
AMBOS SEXOS,Toledo,Mantenimiento de viviendas,0.0,BASICO
AMBOS SEXOS,Toledo,"18 MADERA, MUEBLE Y CORCHO",0.0,BASICO
AMBOS SEXOS,Toledo,Carpintería y mueble,0.0,BASICO
AMBOS SEXOS,Toledo,19 MARÍTIMO-PESQUERA,0.0,BASICO
AMBOS SEXOS,Toledo,Actividades marítimo-pesqueras,0.0,BASICO
AMBOS SEXOS,Toledo,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,0.0,BASICO
AMBOS SEXOS,Toledo,Actividades domésticas y limpieza de edificios,0.0,BASICO
AMBOS SEXOS,Toledo,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,BASICO
AMBOS SEXOS,Toledo,Arreglo y reparación de artículos textiles y de piel,0.0,BASICO
AMBOS SEXOS,Toledo,Tapicería y cortinaje,0.0,BASICO
AMBOS SEXOS,Toledo,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,20.0,BASICO
AMBOS SEXOS,Toledo,Mantenimiento de embarcaciones deportivas y de recreo,0.0,BASICO
AMBOS SEXOS,Toledo,Mantenimiento de vehículos,20.0,BASICO
AMBOS SEXOS,Toledo,26 VIDRIO Y CERÁMICA,0.0,BASICO
AMBOS SEXOS,Toledo,Vidriería y alfarería,0.0,BASICO
AMBOS SEXOS,09 CATALUÑA,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,,BASICO
AMBOS SEXOS,09 CATALUÑA,Acceso y Conservación en Instalaciones Deportivas,,BASICO
AMBOS SEXOS,09 CATALUÑA,02 ADMINISTRACIÓN Y GESTIÓN,,BASICO
AMBOS SEXOS,09 CATALUÑA,Servicios administrativos,,BASICO
AMBOS SEXOS,09 CATALUÑA,03 AGRARIA,,BASICO
AMBOS SEXOS,09 CATALUÑA,Actividades agropecuarias,,BASICO
AMBOS SEXOS,09 CATALUÑA,Agro-jardinería y composiciones florales,,BASICO
AMBOS SEXOS,09 CATALUÑA,Aprovechamientos forestales,,BASICO
AMBOS SEXOS,09 CATALUÑA,04 ARTES GRÁFICAS,,BASICO
AMBOS SEXOS,09 CATALUÑA,Artes gráficas,,BASICO
AMBOS SEXOS,09 CATALUÑA,06 COMERCIO Y MARKETING,,BASICO
AMBOS SEXOS,09 CATALUÑA,Servicios comerciales,,BASICO
AMBOS SEXOS,09 CATALUÑA,07 EDIFICACIÓN Y OBRA CIVIL,,BASICO
AMBOS SEXOS,09 CATALUÑA,Reforma y mantenimiento de edificios,,BASICO
AMBOS SEXOS,09 CATALUÑA,08 ELECTRICIDAD Y ELECTRÓNICA,,BASICO
AMBOS SEXOS,09 CATALUÑA,Electricidad y electrónica,,BASICO
AMBOS SEXOS,09 CATALUÑA,Instalaciones electrotécnicas y mecánica,,BASICO
AMBOS SEXOS,09 CATALUÑA,10 FABRICACIÓN MECÁNICA,,BASICO
AMBOS SEXOS,09 CATALUÑA,Fabricación de elementos metálicos,,BASICO
AMBOS SEXOS,09 CATALUÑA,Fabricación y montaje,,BASICO
AMBOS SEXOS,09 CATALUÑA,11 HOSTELERÍA Y TURISMO,,BASICO
AMBOS SEXOS,09 CATALUÑA,Actividades de panadería y pastelería,,BASICO
AMBOS SEXOS,09 CATALUÑA,Alojamiento y lavandería,,BASICO
AMBOS SEXOS,09 CATALUÑA,Cocina y restauración,,BASICO
AMBOS SEXOS,09 CATALUÑA,12 IMAGEN PERSONAL,,BASICO
AMBOS SEXOS,09 CATALUÑA,Peluquería y estética,,BASICO
AMBOS SEXOS,09 CATALUÑA,14 INDUSTRIAS ALIMENTARIAS,,BASICO
AMBOS SEXOS,09 CATALUÑA,Industrias alimentarias,,BASICO
AMBOS SEXOS,09 CATALUÑA,16 INFORMÁTICA Y COMUNICACIONES,,BASICO
AMBOS SEXOS,09 CATALUÑA,Informática de oficina,,BASICO
AMBOS SEXOS,09 CATALUÑA,Informática y comunicaciones,,BASICO
AMBOS SEXOS,09 CATALUÑA,17 INSTALACIÓN Y MANTENIMIENTO,,BASICO
AMBOS SEXOS,09 CATALUÑA,Mantenimiento de viviendas,,BASICO
AMBOS SEXOS,09 CATALUÑA,"18 MADERA, MUEBLE Y CORCHO",,BASICO
AMBOS SEXOS,09 CATALUÑA,Carpintería y mueble,,BASICO
AMBOS SEXOS,09 CATALUÑA,19 MARÍTIMO-PESQUERA,,BASICO
AMBOS SEXOS,09 CATALUÑA,Actividades marítimo-pesqueras,,BASICO
AMBOS SEXOS,09 CATALUÑA,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,,BASICO
AMBOS SEXOS,09 CATALUÑA,Actividades domésticas y limpieza de edificios,,BASICO
AMBOS SEXOS,09 CATALUÑA,"24 TEXTIL, CONFECCIÓN Y PIEL",,BASICO
AMBOS SEXOS,09 CATALUÑA,Arreglo y reparación de artículos textiles y de piel,,BASICO
AMBOS SEXOS,09 CATALUÑA,Tapicería y cortinaje,,BASICO
AMBOS SEXOS,09 CATALUÑA,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,,BASICO
AMBOS SEXOS,09 CATALUÑA,Mantenimiento de embarcaciones deportivas y de recreo,,BASICO
AMBOS SEXOS,09 CATALUÑA,Mantenimiento de vehículos,,BASICO
AMBOS SEXOS,09 CATALUÑA,26 VIDRIO Y CERÁMICA,,BASICO
AMBOS SEXOS,09 CATALUÑA,Vidriería y alfarería,,BASICO
AMBOS SEXOS,Barcelona,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,,BASICO
AMBOS SEXOS,Barcelona,Acceso y Conservación en Instalaciones Deportivas,,BASICO
AMBOS SEXOS,Barcelona,02 ADMINISTRACIÓN Y GESTIÓN,,BASICO
AMBOS SEXOS,Barcelona,Servicios administrativos,,BASICO
AMBOS SEXOS,Barcelona,03 AGRARIA,,BASICO
AMBOS SEXOS,Barcelona,Actividades agropecuarias,,BASICO
AMBOS SEXOS,Barcelona,Agro-jardinería y composiciones florales,,BASICO
AMBOS SEXOS,Barcelona,Aprovechamientos forestales,,BASICO
AMBOS SEXOS,Barcelona,04 ARTES GRÁFICAS,,BASICO
AMBOS SEXOS,Barcelona,Artes gráficas,,BASICO
AMBOS SEXOS,Barcelona,06 COMERCIO Y MARKETING,,BASICO
AMBOS SEXOS,Barcelona,Servicios comerciales,,BASICO
AMBOS SEXOS,Barcelona,07 EDIFICACIÓN Y OBRA CIVIL,,BASICO
AMBOS SEXOS,Barcelona,Reforma y mantenimiento de edificios,,BASICO
AMBOS SEXOS,Barcelona,08 ELECTRICIDAD Y ELECTRÓNICA,,BASICO
AMBOS SEXOS,Barcelona,Electricidad y electrónica,,BASICO
AMBOS SEXOS,Barcelona,Instalaciones electrotécnicas y mecánica,,BASICO
AMBOS SEXOS,Barcelona,10 FABRICACIÓN MECÁNICA,,BASICO
AMBOS SEXOS,Barcelona,Fabricación de elementos metálicos,,BASICO
AMBOS SEXOS,Barcelona,Fabricación y montaje,,BASICO
AMBOS SEXOS,Barcelona,11 HOSTELERÍA Y TURISMO,,BASICO
AMBOS SEXOS,Barcelona,Actividades de panadería y pastelería,,BASICO
AMBOS SEXOS,Barcelona,Alojamiento y lavandería,,BASICO
AMBOS SEXOS,Barcelona,Cocina y restauración,,BASICO
AMBOS SEXOS,Barcelona,12 IMAGEN PERSONAL,,BASICO
AMBOS SEXOS,Barcelona,Peluquería y estética,,BASICO
AMBOS SEXOS,Barcelona,14 INDUSTRIAS ALIMENTARIAS,,BASICO
AMBOS SEXOS,Barcelona,Industrias alimentarias,,BASICO
AMBOS SEXOS,Barcelona,16 INFORMÁTICA Y COMUNICACIONES,,BASICO
AMBOS SEXOS,Barcelona,Informática de oficina,,BASICO
AMBOS SEXOS,Barcelona,Informática y comunicaciones,,BASICO
AMBOS SEXOS,Barcelona,17 INSTALACIÓN Y MANTENIMIENTO,,BASICO
AMBOS SEXOS,Barcelona,Mantenimiento de viviendas,,BASICO
AMBOS SEXOS,Barcelona,"18 MADERA, MUEBLE Y CORCHO",,BASICO
AMBOS SEXOS,Barcelona,Carpintería y mueble,,BASICO
AMBOS SEXOS,Barcelona,19 MARÍTIMO-PESQUERA,,BASICO
AMBOS SEXOS,Barcelona,Actividades marítimo-pesqueras,,BASICO
AMBOS SEXOS,Barcelona,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,,BASICO
AMBOS SEXOS,Barcelona,Actividades domésticas y limpieza de edificios,,BASICO
AMBOS SEXOS,Barcelona,"24 TEXTIL, CONFECCIÓN Y PIEL",,BASICO
AMBOS SEXOS,Barcelona,Arreglo y reparación de artículos textiles y de piel,,BASICO
AMBOS SEXOS,Barcelona,Tapicería y cortinaje,,BASICO
AMBOS SEXOS,Barcelona,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,,BASICO
AMBOS SEXOS,Barcelona,Mantenimiento de embarcaciones deportivas y de recreo,,BASICO
AMBOS SEXOS,Barcelona,Mantenimiento de vehículos,,BASICO
AMBOS SEXOS,Barcelona,26 VIDRIO Y CERÁMICA,,BASICO
AMBOS SEXOS,Barcelona,Vidriería y alfarería,,BASICO
AMBOS SEXOS,Girona,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,,BASICO
AMBOS SEXOS,Girona,Acceso y Conservación en Instalaciones Deportivas,,BASICO
AMBOS SEXOS,Girona,02 ADMINISTRACIÓN Y GESTIÓN,,BASICO
AMBOS SEXOS,Girona,Servicios administrativos,,BASICO
AMBOS SEXOS,Girona,03 AGRARIA,,BASICO
AMBOS SEXOS,Girona,Actividades agropecuarias,,BASICO
AMBOS SEXOS,Girona,Agro-jardinería y composiciones florales,,BASICO
AMBOS SEXOS,Girona,Aprovechamientos forestales,,BASICO
AMBOS SEXOS,Girona,04 ARTES GRÁFICAS,,BASICO
AMBOS SEXOS,Girona,Artes gráficas,,BASICO
AMBOS SEXOS,Girona,06 COMERCIO Y MARKETING,,BASICO
AMBOS SEXOS,Girona,Servicios comerciales,,BASICO
AMBOS SEXOS,Girona,07 EDIFICACIÓN Y OBRA CIVIL,,BASICO
AMBOS SEXOS,Girona,Reforma y mantenimiento de edificios,,BASICO
AMBOS SEXOS,Girona,08 ELECTRICIDAD Y ELECTRÓNICA,,BASICO
AMBOS SEXOS,Girona,Electricidad y electrónica,,BASICO
AMBOS SEXOS,Girona,Instalaciones electrotécnicas y mecánica,,BASICO
AMBOS SEXOS,Girona,10 FABRICACIÓN MECÁNICA,,BASICO
AMBOS SEXOS,Girona,Fabricación de elementos metálicos,,BASICO
AMBOS SEXOS,Girona,Fabricación y montaje,,BASICO
AMBOS SEXOS,Girona,11 HOSTELERÍA Y TURISMO,,BASICO
AMBOS SEXOS,Girona,Actividades de panadería y pastelería,,BASICO
AMBOS SEXOS,Girona,Alojamiento y lavandería,,BASICO
AMBOS SEXOS,Girona,Cocina y restauración,,BASICO
AMBOS SEXOS,Girona,12 IMAGEN PERSONAL,,BASICO
AMBOS SEXOS,Girona,Peluquería y estética,,BASICO
AMBOS SEXOS,Girona,14 INDUSTRIAS ALIMENTARIAS,,BASICO
AMBOS SEXOS,Girona,Industrias alimentarias,,BASICO
AMBOS SEXOS,Girona,16 INFORMÁTICA Y COMUNICACIONES,,BASICO
AMBOS SEXOS,Girona,Informática de oficina,,BASICO
AMBOS SEXOS,Girona,Informática y comunicaciones,,BASICO
AMBOS SEXOS,Girona,17 INSTALACIÓN Y MANTENIMIENTO,,BASICO
AMBOS SEXOS,Girona,Mantenimiento de viviendas,,BASICO
AMBOS SEXOS,Girona,"18 MADERA, MUEBLE Y CORCHO",,BASICO
AMBOS SEXOS,Girona,Carpintería y mueble,,BASICO
AMBOS SEXOS,Girona,19 MARÍTIMO-PESQUERA,,BASICO
AMBOS SEXOS,Girona,Actividades marítimo-pesqueras,,BASICO
AMBOS SEXOS,Girona,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,,BASICO
AMBOS SEXOS,Girona,Actividades domésticas y limpieza de edificios,,BASICO
AMBOS SEXOS,Girona,"24 TEXTIL, CONFECCIÓN Y PIEL",,BASICO
AMBOS SEXOS,Girona,Arreglo y reparación de artículos textiles y de piel,,BASICO
AMBOS SEXOS,Girona,Tapicería y cortinaje,,BASICO
AMBOS SEXOS,Girona,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,,BASICO
AMBOS SEXOS,Girona,Mantenimiento de embarcaciones deportivas y de recreo,,BASICO
AMBOS SEXOS,Girona,Mantenimiento de vehículos,,BASICO
AMBOS SEXOS,Girona,26 VIDRIO Y CERÁMICA,,BASICO
AMBOS SEXOS,Girona,Vidriería y alfarería,,BASICO
AMBOS SEXOS,Lleida,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,,BASICO
AMBOS SEXOS,Lleida,Acceso y Conservación en Instalaciones Deportivas,,BASICO
AMBOS SEXOS,Lleida,02 ADMINISTRACIÓN Y GESTIÓN,,BASICO
AMBOS SEXOS,Lleida,Servicios administrativos,,BASICO
AMBOS SEXOS,Lleida,03 AGRARIA,,BASICO
AMBOS SEXOS,Lleida,Actividades agropecuarias,,BASICO
AMBOS SEXOS,Lleida,Agro-jardinería y composiciones florales,,BASICO
AMBOS SEXOS,Lleida,Aprovechamientos forestales,,BASICO
AMBOS SEXOS,Lleida,04 ARTES GRÁFICAS,,BASICO
AMBOS SEXOS,Lleida,Artes gráficas,,BASICO
AMBOS SEXOS,Lleida,06 COMERCIO Y MARKETING,,BASICO
AMBOS SEXOS,Lleida,Servicios comerciales,,BASICO
AMBOS SEXOS,Lleida,07 EDIFICACIÓN Y OBRA CIVIL,,BASICO
AMBOS SEXOS,Lleida,Reforma y mantenimiento de edificios,,BASICO
AMBOS SEXOS,Lleida,08 ELECTRICIDAD Y ELECTRÓNICA,,BASICO
AMBOS SEXOS,Lleida,Electricidad y electrónica,,BASICO
AMBOS SEXOS,Lleida,Instalaciones electrotécnicas y mecánica,,BASICO
AMBOS SEXOS,Lleida,10 FABRICACIÓN MECÁNICA,,BASICO
AMBOS SEXOS,Lleida,Fabricación de elementos metálicos,,BASICO
AMBOS SEXOS,Lleida,Fabricación y montaje,,BASICO
AMBOS SEXOS,Lleida,11 HOSTELERÍA Y TURISMO,,BASICO
AMBOS SEXOS,Lleida,Actividades de panadería y pastelería,,BASICO
AMBOS SEXOS,Lleida,Alojamiento y lavandería,,BASICO
AMBOS SEXOS,Lleida,Cocina y restauración,,BASICO
AMBOS SEXOS,Lleida,12 IMAGEN PERSONAL,,BASICO
AMBOS SEXOS,Lleida,Peluquería y estética,,BASICO
AMBOS SEXOS,Lleida,14 INDUSTRIAS ALIMENTARIAS,,BASICO
AMBOS SEXOS,Lleida,Industrias alimentarias,,BASICO
AMBOS SEXOS,Lleida,16 INFORMÁTICA Y COMUNICACIONES,,BASICO
AMBOS SEXOS,Lleida,Informática de oficina,,BASICO
AMBOS SEXOS,Lleida,Informática y comunicaciones,,BASICO
AMBOS SEXOS,Lleida,17 INSTALACIÓN Y MANTENIMIENTO,,BASICO
AMBOS SEXOS,Lleida,Mantenimiento de viviendas,,BASICO
AMBOS SEXOS,Lleida,"18 MADERA, MUEBLE Y CORCHO",,BASICO
AMBOS SEXOS,Lleida,Carpintería y mueble,,BASICO
AMBOS SEXOS,Lleida,19 MARÍTIMO-PESQUERA,,BASICO
AMBOS SEXOS,Lleida,Actividades marítimo-pesqueras,,BASICO
AMBOS SEXOS,Lleida,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,,BASICO
AMBOS SEXOS,Lleida,Actividades domésticas y limpieza de edificios,,BASICO
AMBOS SEXOS,Lleida,"24 TEXTIL, CONFECCIÓN Y PIEL",,BASICO
AMBOS SEXOS,Lleida,Arreglo y reparación de artículos textiles y de piel,,BASICO
AMBOS SEXOS,Lleida,Tapicería y cortinaje,,BASICO
AMBOS SEXOS,Lleida,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,,BASICO
AMBOS SEXOS,Lleida,Mantenimiento de embarcaciones deportivas y de recreo,,BASICO
AMBOS SEXOS,Lleida,Mantenimiento de vehículos,,BASICO
AMBOS SEXOS,Lleida,26 VIDRIO Y CERÁMICA,,BASICO
AMBOS SEXOS,Lleida,Vidriería y alfarería,,BASICO
AMBOS SEXOS,Tarragona,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,,BASICO
AMBOS SEXOS,Tarragona,Acceso y Conservación en Instalaciones Deportivas,,BASICO
AMBOS SEXOS,Tarragona,02 ADMINISTRACIÓN Y GESTIÓN,,BASICO
AMBOS SEXOS,Tarragona,Servicios administrativos,,BASICO
AMBOS SEXOS,Tarragona,03 AGRARIA,,BASICO
AMBOS SEXOS,Tarragona,Actividades agropecuarias,,BASICO
AMBOS SEXOS,Tarragona,Agro-jardinería y composiciones florales,,BASICO
AMBOS SEXOS,Tarragona,Aprovechamientos forestales,,BASICO
AMBOS SEXOS,Tarragona,04 ARTES GRÁFICAS,,BASICO
AMBOS SEXOS,Tarragona,Artes gráficas,,BASICO
AMBOS SEXOS,Tarragona,06 COMERCIO Y MARKETING,,BASICO
AMBOS SEXOS,Tarragona,Servicios comerciales,,BASICO
AMBOS SEXOS,Tarragona,07 EDIFICACIÓN Y OBRA CIVIL,,BASICO
AMBOS SEXOS,Tarragona,Reforma y mantenimiento de edificios,,BASICO
AMBOS SEXOS,Tarragona,08 ELECTRICIDAD Y ELECTRÓNICA,,BASICO
AMBOS SEXOS,Tarragona,Electricidad y electrónica,,BASICO
AMBOS SEXOS,Tarragona,Instalaciones electrotécnicas y mecánica,,BASICO
AMBOS SEXOS,Tarragona,10 FABRICACIÓN MECÁNICA,,BASICO
AMBOS SEXOS,Tarragona,Fabricación de elementos metálicos,,BASICO
AMBOS SEXOS,Tarragona,Fabricación y montaje,,BASICO
AMBOS SEXOS,Tarragona,11 HOSTELERÍA Y TURISMO,,BASICO
AMBOS SEXOS,Tarragona,Actividades de panadería y pastelería,,BASICO
AMBOS SEXOS,Tarragona,Alojamiento y lavandería,,BASICO
AMBOS SEXOS,Tarragona,Cocina y restauración,,BASICO
AMBOS SEXOS,Tarragona,12 IMAGEN PERSONAL,,BASICO
AMBOS SEXOS,Tarragona,Peluquería y estética,,BASICO
AMBOS SEXOS,Tarragona,14 INDUSTRIAS ALIMENTARIAS,,BASICO
AMBOS SEXOS,Tarragona,Industrias alimentarias,,BASICO
AMBOS SEXOS,Tarragona,16 INFORMÁTICA Y COMUNICACIONES,,BASICO
AMBOS SEXOS,Tarragona,Informática de oficina,,BASICO
AMBOS SEXOS,Tarragona,Informática y comunicaciones,,BASICO
AMBOS SEXOS,Tarragona,17 INSTALACIÓN Y MANTENIMIENTO,,BASICO
AMBOS SEXOS,Tarragona,Mantenimiento de viviendas,,BASICO
AMBOS SEXOS,Tarragona,"18 MADERA, MUEBLE Y CORCHO",,BASICO
AMBOS SEXOS,Tarragona,Carpintería y mueble,,BASICO
AMBOS SEXOS,Tarragona,19 MARÍTIMO-PESQUERA,,BASICO
AMBOS SEXOS,Tarragona,Actividades marítimo-pesqueras,,BASICO
AMBOS SEXOS,Tarragona,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,,BASICO
AMBOS SEXOS,Tarragona,Actividades domésticas y limpieza de edificios,,BASICO
AMBOS SEXOS,Tarragona,"24 TEXTIL, CONFECCIÓN Y PIEL",,BASICO
AMBOS SEXOS,Tarragona,Arreglo y reparación de artículos textiles y de piel,,BASICO
AMBOS SEXOS,Tarragona,Tapicería y cortinaje,,BASICO
AMBOS SEXOS,Tarragona,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,,BASICO
AMBOS SEXOS,Tarragona,Mantenimiento de embarcaciones deportivas y de recreo,,BASICO
AMBOS SEXOS,Tarragona,Mantenimiento de vehículos,,BASICO
AMBOS SEXOS,Tarragona,26 VIDRIO Y CERÁMICA,,BASICO
AMBOS SEXOS,Tarragona,Vidriería y alfarería,,BASICO
AMBOS SEXOS,10 COMUNITAT VALENCIANA,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,BASICO
AMBOS SEXOS,10 COMUNITAT VALENCIANA,Acceso y Conservación en Instalaciones Deportivas,0.0,BASICO
AMBOS SEXOS,10 COMUNITAT VALENCIANA,02 ADMINISTRACIÓN Y GESTIÓN,582.0,BASICO
AMBOS SEXOS,10 COMUNITAT VALENCIANA,Servicios administrativos,582.0,BASICO
AMBOS SEXOS,10 COMUNITAT VALENCIANA,03 AGRARIA,315.0,BASICO
AMBOS SEXOS,10 COMUNITAT VALENCIANA,Actividades agropecuarias,4.0,BASICO
AMBOS SEXOS,10 COMUNITAT VALENCIANA,Agro-jardinería y composiciones florales,256.0,BASICO
AMBOS SEXOS,10 COMUNITAT VALENCIANA,Aprovechamientos forestales,55.0,BASICO
AMBOS SEXOS,10 COMUNITAT VALENCIANA,04 ARTES GRÁFICAS,20.0,BASICO
