Sexo,Comunidad autónoma,Familia profesional,Porcentajes total de módulos aprobados,nivel_educativo
Hombres,Melilla,ELECTRICIDAD Y ELECTRÓNICA,80.6,SUPERIOR
Hombres,Melilla,ENERGÍA Y AGUA,,SUPERIOR
Hombres,Melilla,FABRICACIÓN MECÁNICA,,SUPERIOR
Hombres,Melilla,HOSTELERÍA Y TURISMO,86.2,SUPERIOR
Hombres,Melilla,IMAGEN PERSONAL,,SUPERIOR
Hombres,Melilla,IMAGEN Y SONIDO,84.2,SUPERIOR
Hombres,Melilla,INDUSTRIAS ALIMENTARIAS,,SUPERIOR
Hombres,Melilla,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Hombres,Melilla,INFORMÁTICA Y COMUNICACIONES,66.3,SUPERIOR
Hombres,Melilla,INSTALACIÓN Y MANTENIMIENTO,,SUPERIOR
Hombres,Melilla,"MADERA, MUEBLE Y CORCHO",,SUPERIOR
Hombres,Melilla,MARÍTIMO-PESQUERA,,SUPERIOR
Hombres,Melilla,QUÍMICA,,SUPERIOR
Hombres,Melilla,SANIDAD,77.0,SUPERIOR
Hombres,Melilla,SEGURIDAD Y MEDIO AMBIENTE,49.0,SUPERIOR
Hombres,Melilla,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,90.5,SUPERIOR
Hombres,Melilla,"TEXTIL, CONFECCIÓN Y PIEL",,SUPERIOR
Hombres,Melilla,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,73.3,SUPERIOR
Hombres,Melilla,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Andalucía,ACTIVIDADES FÍSICAS Y DEPORTIVAS,96.0,SUPERIOR
Mujeres,Andalucía,ADMINISTRACIÓN Y GESTIÓN,90.1,SUPERIOR
Mujeres,Andalucía,AGRARIA,93.2,SUPERIOR
Mujeres,Andalucía,ARTES GRÁFICAS,91.0,SUPERIOR
Mujeres,Andalucía,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Andalucía,COMERCIO Y MARKETING,91.6,SUPERIOR
Mujeres,Andalucía,EDIFICACIÓN Y OBRA CIVIL,77.6,SUPERIOR
Mujeres,Andalucía,ELECTRICIDAD Y ELECTRÓNICA,84.0,SUPERIOR
Mujeres,Andalucía,ENERGÍA Y AGUA,88.3,SUPERIOR
Mujeres,Andalucía,FABRICACIÓN MECÁNICA,82.3,SUPERIOR
Mujeres,Andalucía,HOSTELERÍA Y TURISMO,88.6,SUPERIOR
Mujeres,Andalucía,IMAGEN PERSONAL,92.7,SUPERIOR
Mujeres,Andalucía,IMAGEN Y SONIDO,93.1,SUPERIOR
Mujeres,Andalucía,INDUSTRIAS ALIMENTARIAS,84.1,SUPERIOR
Mujeres,Andalucía,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Andalucía,INFORMÁTICA Y COMUNICACIONES,84.1,SUPERIOR
Mujeres,Andalucía,INSTALACIÓN Y MANTENIMIENTO,70.9,SUPERIOR
Mujeres,Andalucía,"MADERA, MUEBLE Y CORCHO",88.5,SUPERIOR
Mujeres,Andalucía,MARÍTIMO-PESQUERA,93.7,SUPERIOR
Mujeres,Andalucía,QUÍMICA,86.8,SUPERIOR
Mujeres,Andalucía,SANIDAD,97.6,SUPERIOR
Mujeres,Andalucía,SEGURIDAD Y MEDIO AMBIENTE,91.4,SUPERIOR
Mujeres,Andalucía,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,96.0,SUPERIOR
Mujeres,Andalucía,"TEXTIL, CONFECCIÓN Y PIEL",94.9,SUPERIOR
Mujeres,Andalucía,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,89.8,SUPERIOR
Mujeres,Andalucía,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Aragón,ACTIVIDADES FÍSICAS Y DEPORTIVAS,95.0,SUPERIOR
Mujeres,Aragón,ADMINISTRACIÓN Y GESTIÓN,82.5,SUPERIOR
Mujeres,Aragón,AGRARIA,88.1,SUPERIOR
Mujeres,Aragón,ARTES GRÁFICAS,90.4,SUPERIOR
Mujeres,Aragón,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Aragón,COMERCIO Y MARKETING,77.5,SUPERIOR
Mujeres,Aragón,EDIFICACIÓN Y OBRA CIVIL,83.3,SUPERIOR
Mujeres,Aragón,ELECTRICIDAD Y ELECTRÓNICA,85.0,SUPERIOR
Mujeres,Aragón,ENERGÍA Y AGUA,100.0,SUPERIOR
Mujeres,Aragón,FABRICACIÓN MECÁNICA,92.5,SUPERIOR
Mujeres,Aragón,HOSTELERÍA Y TURISMO,85.4,SUPERIOR
Mujeres,Aragón,IMAGEN PERSONAL,91.3,SUPERIOR
Mujeres,Aragón,IMAGEN Y SONIDO,89.6,SUPERIOR
Mujeres,Aragón,INDUSTRIAS ALIMENTARIAS,78.7,SUPERIOR
Mujeres,Aragón,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Aragón,INFORMÁTICA Y COMUNICACIONES,82.3,SUPERIOR
Mujeres,Aragón,INSTALACIÓN Y MANTENIMIENTO,79.3,SUPERIOR
Mujeres,Aragón,"MADERA, MUEBLE Y CORCHO",84.9,SUPERIOR
Mujeres,Aragón,MARÍTIMO-PESQUERA,,SUPERIOR
Mujeres,Aragón,QUÍMICA,88.7,SUPERIOR
Mujeres,Aragón,SANIDAD,83.6,SUPERIOR
Mujeres,Aragón,SEGURIDAD Y MEDIO AMBIENTE,89.8,SUPERIOR
Mujeres,Aragón,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,94.4,SUPERIOR
Mujeres,Aragón,"TEXTIL, CONFECCIÓN Y PIEL",92.3,SUPERIOR
Mujeres,Aragón,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,62.2,SUPERIOR
Mujeres,Aragón,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Principado de Asturias,ACTIVIDADES FÍSICAS Y DEPORTIVAS,86.5,SUPERIOR
Mujeres,Principado de Asturias,ADMINISTRACIÓN Y GESTIÓN,83.1,SUPERIOR
Mujeres,Principado de Asturias,AGRARIA,93.1,SUPERIOR
Mujeres,Principado de Asturias,ARTES GRÁFICAS,76.2,SUPERIOR
Mujeres,Principado de Asturias,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Principado de Asturias,COMERCIO Y MARKETING,83.9,SUPERIOR
Mujeres,Principado de Asturias,EDIFICACIÓN Y OBRA CIVIL,76.4,SUPERIOR
Mujeres,Principado de Asturias,ELECTRICIDAD Y ELECTRÓNICA,79.5,SUPERIOR
Mujeres,Principado de Asturias,ENERGÍA Y AGUA,100.0,SUPERIOR
Mujeres,Principado de Asturias,FABRICACIÓN MECÁNICA,70.2,SUPERIOR
Mujeres,Principado de Asturias,HOSTELERÍA Y TURISMO,80.8,SUPERIOR
Mujeres,Principado de Asturias,IMAGEN PERSONAL,83.5,SUPERIOR
Mujeres,Principado de Asturias,IMAGEN Y SONIDO,85.5,SUPERIOR
Mujeres,Principado de Asturias,INDUSTRIAS ALIMENTARIAS,94.6,SUPERIOR
Mujeres,Principado de Asturias,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Principado de Asturias,INFORMÁTICA Y COMUNICACIONES,79.5,SUPERIOR
Mujeres,Principado de Asturias,INSTALACIÓN Y MANTENIMIENTO,90.7,SUPERIOR
Mujeres,Principado de Asturias,"MADERA, MUEBLE Y CORCHO",,SUPERIOR
Mujeres,Principado de Asturias,MARÍTIMO-PESQUERA,75.0,SUPERIOR
Mujeres,Principado de Asturias,QUÍMICA,78.6,SUPERIOR
Mujeres,Principado de Asturias,SANIDAD,92.4,SUPERIOR
Mujeres,Principado de Asturias,SEGURIDAD Y MEDIO AMBIENTE,87.4,SUPERIOR
Mujeres,Principado de Asturias,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,85.2,SUPERIOR
Mujeres,Principado de Asturias,"TEXTIL, CONFECCIÓN Y PIEL",,SUPERIOR
Mujeres,Principado de Asturias,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,91.4,SUPERIOR
Mujeres,Principado de Asturias,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Islas Baleares,ACTIVIDADES FÍSICAS Y DEPORTIVAS,94.7,SUPERIOR
Mujeres,Islas Baleares,ADMINISTRACIÓN Y GESTIÓN,92.1,SUPERIOR
Mujeres,Islas Baleares,AGRARIA,89.2,SUPERIOR
Mujeres,Islas Baleares,ARTES GRÁFICAS,97.3,SUPERIOR
Mujeres,Islas Baleares,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Islas Baleares,COMERCIO Y MARKETING,96.7,SUPERIOR
Mujeres,Islas Baleares,EDIFICACIÓN Y OBRA CIVIL,84.2,SUPERIOR
Mujeres,Islas Baleares,ELECTRICIDAD Y ELECTRÓNICA,81.8,SUPERIOR
Mujeres,Islas Baleares,ENERGÍA Y AGUA,100.0,SUPERIOR
Mujeres,Islas Baleares,FABRICACIÓN MECÁNICA,,SUPERIOR
Mujeres,Islas Baleares,HOSTELERÍA Y TURISMO,94.0,SUPERIOR
Mujeres,Islas Baleares,IMAGEN PERSONAL,94.6,SUPERIOR
Mujeres,Islas Baleares,IMAGEN Y SONIDO,95.9,SUPERIOR
Mujeres,Islas Baleares,INDUSTRIAS ALIMENTARIAS,98.4,SUPERIOR
Mujeres,Islas Baleares,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Islas Baleares,INFORMÁTICA Y COMUNICACIONES,92.8,SUPERIOR
Mujeres,Islas Baleares,INSTALACIÓN Y MANTENIMIENTO,,SUPERIOR
Mujeres,Islas Baleares,"MADERA, MUEBLE Y CORCHO",97.2,SUPERIOR
Mujeres,Islas Baleares,MARÍTIMO-PESQUERA,98.6,SUPERIOR
Mujeres,Islas Baleares,QUÍMICA,80.2,SUPERIOR
Mujeres,Islas Baleares,SANIDAD,89.9,SUPERIOR
Mujeres,Islas Baleares,SEGURIDAD Y MEDIO AMBIENTE,,SUPERIOR
Mujeres,Islas Baleares,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,96.0,SUPERIOR
Mujeres,Islas Baleares,"TEXTIL, CONFECCIÓN Y PIEL",,SUPERIOR
Mujeres,Islas Baleares,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,80.0,SUPERIOR
Mujeres,Islas Baleares,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Canarias,ACTIVIDADES FÍSICAS Y DEPORTIVAS,88.9,SUPERIOR
Mujeres,Canarias,ADMINISTRACIÓN Y GESTIÓN,89.5,SUPERIOR
Mujeres,Canarias,AGRARIA,90.3,SUPERIOR
Mujeres,Canarias,ARTES GRÁFICAS,79.8,SUPERIOR
Mujeres,Canarias,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Canarias,COMERCIO Y MARKETING,92.2,SUPERIOR
Mujeres,Canarias,EDIFICACIÓN Y OBRA CIVIL,89.2,SUPERIOR
Mujeres,Canarias,ELECTRICIDAD Y ELECTRÓNICA,74.4,SUPERIOR
Mujeres,Canarias,ENERGÍA Y AGUA,93.5,SUPERIOR
Mujeres,Canarias,FABRICACIÓN MECÁNICA,100.0,SUPERIOR
Mujeres,Canarias,HOSTELERÍA Y TURISMO,87.0,SUPERIOR
Mujeres,Canarias,IMAGEN PERSONAL,93.4,SUPERIOR
Mujeres,Canarias,IMAGEN Y SONIDO,92.8,SUPERIOR
Mujeres,Canarias,INDUSTRIAS ALIMENTARIAS,89.6,SUPERIOR
Mujeres,Canarias,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Canarias,INFORMÁTICA Y COMUNICACIONES,80.0,SUPERIOR
Mujeres,Canarias,INSTALACIÓN Y MANTENIMIENTO,63.8,SUPERIOR
Mujeres,Canarias,"MADERA, MUEBLE Y CORCHO",92.7,SUPERIOR
Mujeres,Canarias,MARÍTIMO-PESQUERA,91.4,SUPERIOR
Mujeres,Canarias,QUÍMICA,88.0,SUPERIOR
Mujeres,Canarias,SANIDAD,95.8,SUPERIOR
Mujeres,Canarias,SEGURIDAD Y MEDIO AMBIENTE,89.5,SUPERIOR
Mujeres,Canarias,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,94.1,SUPERIOR
Mujeres,Canarias,"TEXTIL, CONFECCIÓN Y PIEL",89.0,SUPERIOR
Mujeres,Canarias,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,84.4,SUPERIOR
Mujeres,Canarias,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Cantabria,ACTIVIDADES FÍSICAS Y DEPORTIVAS,96.1,SUPERIOR
Mujeres,Cantabria,ADMINISTRACIÓN Y GESTIÓN,96.7,SUPERIOR
Mujeres,Cantabria,AGRARIA,83.4,SUPERIOR
Mujeres,Cantabria,ARTES GRÁFICAS,98.0,SUPERIOR
Mujeres,Cantabria,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Cantabria,COMERCIO Y MARKETING,95.7,SUPERIOR
Mujeres,Cantabria,EDIFICACIÓN Y OBRA CIVIL,88.9,SUPERIOR
Mujeres,Cantabria,ELECTRICIDAD Y ELECTRÓNICA,84.7,SUPERIOR
Mujeres,Cantabria,ENERGÍA Y AGUA,95.0,SUPERIOR
Mujeres,Cantabria,FABRICACIÓN MECÁNICA,93.9,SUPERIOR
Mujeres,Cantabria,HOSTELERÍA Y TURISMO,90.5,SUPERIOR
Mujeres,Cantabria,IMAGEN PERSONAL,92.2,SUPERIOR
Mujeres,Cantabria,IMAGEN Y SONIDO,85.7,SUPERIOR
Mujeres,Cantabria,INDUSTRIAS ALIMENTARIAS,85.6,SUPERIOR
Mujeres,Cantabria,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Cantabria,INFORMÁTICA Y COMUNICACIONES,85.0,SUPERIOR
Mujeres,Cantabria,INSTALACIÓN Y MANTENIMIENTO,85.0,SUPERIOR
Mujeres,Cantabria,"MADERA, MUEBLE Y CORCHO",92.6,SUPERIOR
Mujeres,Cantabria,MARÍTIMO-PESQUERA,,SUPERIOR
Mujeres,Cantabria,QUÍMICA,96.2,SUPERIOR
Mujeres,Cantabria,SANIDAD,97.3,SUPERIOR
Mujeres,Cantabria,SEGURIDAD Y MEDIO AMBIENTE,98.3,SUPERIOR
Mujeres,Cantabria,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,96.7,SUPERIOR
Mujeres,Cantabria,"TEXTIL, CONFECCIÓN Y PIEL",,SUPERIOR
Mujeres,Cantabria,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,95.8,SUPERIOR
Mujeres,Cantabria,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Castilla y León,ACTIVIDADES FÍSICAS Y DEPORTIVAS,89.9,SUPERIOR
Mujeres,Castilla y León,ADMINISTRACIÓN Y GESTIÓN,84.0,SUPERIOR
Mujeres,Castilla y León,AGRARIA,90.0,SUPERIOR
Mujeres,Castilla y León,ARTES GRÁFICAS,76.7,SUPERIOR
Mujeres,Castilla y León,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Castilla y León,COMERCIO Y MARKETING,83.1,SUPERIOR
Mujeres,Castilla y León,EDIFICACIÓN Y OBRA CIVIL,63.9,SUPERIOR
Mujeres,Castilla y León,ELECTRICIDAD Y ELECTRÓNICA,71.5,SUPERIOR
Mujeres,Castilla y León,ENERGÍA Y AGUA,82.6,SUPERIOR
Mujeres,Castilla y León,FABRICACIÓN MECÁNICA,75.9,SUPERIOR
Mujeres,Castilla y León,HOSTELERÍA Y TURISMO,78.9,SUPERIOR
Mujeres,Castilla y León,IMAGEN PERSONAL,85.6,SUPERIOR
Mujeres,Castilla y León,IMAGEN Y SONIDO,85.6,SUPERIOR
Mujeres,Castilla y León,INDUSTRIAS ALIMENTARIAS,79.7,SUPERIOR
Mujeres,Castilla y León,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Castilla y León,INFORMÁTICA Y COMUNICACIONES,79.1,SUPERIOR
Mujeres,Castilla y León,INSTALACIÓN Y MANTENIMIENTO,90.3,SUPERIOR
Mujeres,Castilla y León,"MADERA, MUEBLE Y CORCHO",50.0,SUPERIOR
Mujeres,Castilla y León,MARÍTIMO-PESQUERA,,SUPERIOR
Mujeres,Castilla y León,QUÍMICA,75.1,SUPERIOR
Mujeres,Castilla y León,SANIDAD,85.1,SUPERIOR
Mujeres,Castilla y León,SEGURIDAD Y MEDIO AMBIENTE,79.0,SUPERIOR
Mujeres,Castilla y León,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,90.3,SUPERIOR
Mujeres,Castilla y León,"TEXTIL, CONFECCIÓN Y PIEL",89.7,SUPERIOR
Mujeres,Castilla y León,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,91.5,SUPERIOR
Mujeres,Castilla y León,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Castilla La Mancha,ACTIVIDADES FÍSICAS Y DEPORTIVAS,97.5,SUPERIOR
Mujeres,Castilla La Mancha,ADMINISTRACIÓN Y GESTIÓN,97.4,SUPERIOR
Mujeres,Castilla La Mancha,AGRARIA,98.2,SUPERIOR
Mujeres,Castilla La Mancha,ARTES GRÁFICAS,,SUPERIOR
Mujeres,Castilla La Mancha,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Castilla La Mancha,COMERCIO Y MARKETING,98.8,SUPERIOR
Mujeres,Castilla La Mancha,EDIFICACIÓN Y OBRA CIVIL,91.3,SUPERIOR
Mujeres,Castilla La Mancha,ELECTRICIDAD Y ELECTRÓNICA,97.2,SUPERIOR
Mujeres,Castilla La Mancha,ENERGÍA Y AGUA,98.7,SUPERIOR
Mujeres,Castilla La Mancha,FABRICACIÓN MECÁNICA,100.0,SUPERIOR
Mujeres,Castilla La Mancha,HOSTELERÍA Y TURISMO,98.4,SUPERIOR
Mujeres,Castilla La Mancha,IMAGEN PERSONAL,98.6,SUPERIOR
Mujeres,Castilla La Mancha,IMAGEN Y SONIDO,94.7,SUPERIOR
Mujeres,Castilla La Mancha,INDUSTRIAS ALIMENTARIAS,96.1,SUPERIOR
Mujeres,Castilla La Mancha,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Castilla La Mancha,INFORMÁTICA Y COMUNICACIONES,96.1,SUPERIOR
Mujeres,Castilla La Mancha,INSTALACIÓN Y MANTENIMIENTO,98.4,SUPERIOR
Mujeres,Castilla La Mancha,"MADERA, MUEBLE Y CORCHO",100.0,SUPERIOR
Mujeres,Castilla La Mancha,MARÍTIMO-PESQUERA,,SUPERIOR
Mujeres,Castilla La Mancha,QUÍMICA,98.2,SUPERIOR
Mujeres,Castilla La Mancha,SANIDAD,98.6,SUPERIOR
Mujeres,Castilla La Mancha,SEGURIDAD Y MEDIO AMBIENTE,98.1,SUPERIOR
Mujeres,Castilla La Mancha,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,97.7,SUPERIOR
Mujeres,Castilla La Mancha,"TEXTIL, CONFECCIÓN Y PIEL",95.4,SUPERIOR
Mujeres,Castilla La Mancha,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,98.3,SUPERIOR
Mujeres,Castilla La Mancha,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Comunitat Valenciana,ACTIVIDADES FÍSICAS Y DEPORTIVAS,91.9,SUPERIOR
Mujeres,Comunitat Valenciana,ADMINISTRACIÓN Y GESTIÓN,78.0,SUPERIOR
Mujeres,Comunitat Valenciana,AGRARIA,74.4,SUPERIOR
Mujeres,Comunitat Valenciana,ARTES GRÁFICAS,79.3,SUPERIOR
Mujeres,Comunitat Valenciana,ARTES Y ARTESANÍAS,77.4,SUPERIOR
Mujeres,Comunitat Valenciana,COMERCIO Y MARKETING,79.8,SUPERIOR
Mujeres,Comunitat Valenciana,EDIFICACIÓN Y OBRA CIVIL,64.1,SUPERIOR
Mujeres,Comunitat Valenciana,ELECTRICIDAD Y ELECTRÓNICA,68.2,SUPERIOR
Mujeres,Comunitat Valenciana,ENERGÍA Y AGUA,67.3,SUPERIOR
Mujeres,Comunitat Valenciana,FABRICACIÓN MECÁNICA,78.8,SUPERIOR
Mujeres,Comunitat Valenciana,HOSTELERÍA Y TURISMO,73.4,SUPERIOR
Mujeres,Comunitat Valenciana,IMAGEN PERSONAL,79.2,SUPERIOR
Mujeres,Comunitat Valenciana,IMAGEN Y SONIDO,83.9,SUPERIOR
Mujeres,Comunitat Valenciana,INDUSTRIAS ALIMENTARIAS,78.1,SUPERIOR
Mujeres,Comunitat Valenciana,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Comunitat Valenciana,INFORMÁTICA Y COMUNICACIONES,68.1,SUPERIOR
Mujeres,Comunitat Valenciana,INSTALACIÓN Y MANTENIMIENTO,66.8,SUPERIOR
Mujeres,Comunitat Valenciana,"MADERA, MUEBLE Y CORCHO",68.3,SUPERIOR
Mujeres,Comunitat Valenciana,MARÍTIMO-PESQUERA,81.1,SUPERIOR
Mujeres,Comunitat Valenciana,QUÍMICA,76.4,SUPERIOR
Mujeres,Comunitat Valenciana,SANIDAD,85.4,SUPERIOR
Mujeres,Comunitat Valenciana,SEGURIDAD Y MEDIO AMBIENTE,79.4,SUPERIOR
Mujeres,Comunitat Valenciana,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,80.3,SUPERIOR
Mujeres,Comunitat Valenciana,"TEXTIL, CONFECCIÓN Y PIEL",74.5,SUPERIOR
Mujeres,Comunitat Valenciana,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,76.5,SUPERIOR
Mujeres,Comunitat Valenciana,VIDRIO Y CERÁMICA,76.3,SUPERIOR
Mujeres,Extremadura,ACTIVIDADES FÍSICAS Y DEPORTIVAS,90.3,SUPERIOR
Mujeres,Extremadura,ADMINISTRACIÓN Y GESTIÓN,88.0,SUPERIOR
Mujeres,Extremadura,AGRARIA,97.5,SUPERIOR
Mujeres,Extremadura,ARTES GRÁFICAS,85.3,SUPERIOR
Mujeres,Extremadura,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Extremadura,COMERCIO Y MARKETING,91.4,SUPERIOR
Mujeres,Extremadura,EDIFICACIÓN Y OBRA CIVIL,75.9,SUPERIOR
Mujeres,Extremadura,ELECTRICIDAD Y ELECTRÓNICA,87.3,SUPERIOR
Mujeres,Extremadura,ENERGÍA Y AGUA,86.7,SUPERIOR
Mujeres,Extremadura,FABRICACIÓN MECÁNICA,100.0,SUPERIOR
Mujeres,Extremadura,HOSTELERÍA Y TURISMO,85.6,SUPERIOR
Mujeres,Extremadura,IMAGEN PERSONAL,91.2,SUPERIOR
Mujeres,Extremadura,IMAGEN Y SONIDO,81.0,SUPERIOR
Mujeres,Extremadura,INDUSTRIAS ALIMENTARIAS,90.0,SUPERIOR
Mujeres,Extremadura,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Extremadura,INFORMÁTICA Y COMUNICACIONES,84.7,SUPERIOR
Mujeres,Extremadura,INSTALACIÓN Y MANTENIMIENTO,100.0,SUPERIOR
Mujeres,Extremadura,"MADERA, MUEBLE Y CORCHO",71.0,SUPERIOR
Mujeres,Extremadura,MARÍTIMO-PESQUERA,,SUPERIOR
Mujeres,Extremadura,QUÍMICA,75.8,SUPERIOR
Mujeres,Extremadura,SANIDAD,92.5,SUPERIOR
Mujeres,Extremadura,SEGURIDAD Y MEDIO AMBIENTE,97.9,SUPERIOR
Mujeres,Extremadura,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,93.9,SUPERIOR
Mujeres,Extremadura,"TEXTIL, CONFECCIÓN Y PIEL",95.1,SUPERIOR
Mujeres,Extremadura,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,94.7,SUPERIOR
Mujeres,Extremadura,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Galicia,ACTIVIDADES FÍSICAS Y DEPORTIVAS,94.1,SUPERIOR
Mujeres,Galicia,ADMINISTRACIÓN Y GESTIÓN,84.7,SUPERIOR
Mujeres,Galicia,AGRARIA,93.4,SUPERIOR
Mujeres,Galicia,ARTES GRÁFICAS,88.5,SUPERIOR
Mujeres,Galicia,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Galicia,COMERCIO Y MARKETING,89.6,SUPERIOR
Mujeres,Galicia,EDIFICACIÓN Y OBRA CIVIL,81.5,SUPERIOR
Mujeres,Galicia,ELECTRICIDAD Y ELECTRÓNICA,75.2,SUPERIOR
Mujeres,Galicia,ENERGÍA Y AGUA,73.2,SUPERIOR
Mujeres,Galicia,FABRICACIÓN MECÁNICA,70.7,SUPERIOR
Mujeres,Galicia,HOSTELERÍA Y TURISMO,88.0,SUPERIOR
Mujeres,Galicia,IMAGEN PERSONAL,86.5,SUPERIOR
Mujeres,Galicia,IMAGEN Y SONIDO,90.4,SUPERIOR
Mujeres,Galicia,INDUSTRIAS ALIMENTARIAS,76.8,SUPERIOR
Mujeres,Galicia,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Galicia,INFORMÁTICA Y COMUNICACIONES,79.2,SUPERIOR
Mujeres,Galicia,INSTALACIÓN Y MANTENIMIENTO,71.4,SUPERIOR
Mujeres,Galicia,"MADERA, MUEBLE Y CORCHO",78.1,SUPERIOR
Mujeres,Galicia,MARÍTIMO-PESQUERA,91.6,SUPERIOR
Mujeres,Galicia,QUÍMICA,79.8,SUPERIOR
Mujeres,Galicia,SANIDAD,92.6,SUPERIOR
Mujeres,Galicia,SEGURIDAD Y MEDIO AMBIENTE,87.6,SUPERIOR
Mujeres,Galicia,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,94.5,SUPERIOR
Mujeres,Galicia,"TEXTIL, CONFECCIÓN Y PIEL",87.2,SUPERIOR
Mujeres,Galicia,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,85.0,SUPERIOR
Mujeres,Galicia,VIDRIO Y CERÁMICA,,SUPERIOR
Mujeres,Comunidad de Madrid,ACTIVIDADES FÍSICAS Y DEPORTIVAS,87.3,SUPERIOR
Mujeres,Comunidad de Madrid,ADMINISTRACIÓN Y GESTIÓN,80.7,SUPERIOR
Mujeres,Comunidad de Madrid,AGRARIA,70.9,SUPERIOR
Mujeres,Comunidad de Madrid,ARTES GRÁFICAS,93.0,SUPERIOR
Mujeres,Comunidad de Madrid,ARTES Y ARTESANÍAS,,SUPERIOR
Mujeres,Comunidad de Madrid,COMERCIO Y MARKETING,85.6,SUPERIOR
Mujeres,Comunidad de Madrid,EDIFICACIÓN Y OBRA CIVIL,75.6,SUPERIOR
Mujeres,Comunidad de Madrid,ELECTRICIDAD Y ELECTRÓNICA,87.2,SUPERIOR
Mujeres,Comunidad de Madrid,ENERGÍA Y AGUA,53.4,SUPERIOR
Mujeres,Comunidad de Madrid,FABRICACIÓN MECÁNICA,70.2,SUPERIOR
Mujeres,Comunidad de Madrid,HOSTELERÍA Y TURISMO,80.7,SUPERIOR
Mujeres,Comunidad de Madrid,IMAGEN PERSONAL,89.9,SUPERIOR
Mujeres,Comunidad de Madrid,IMAGEN Y SONIDO,94.1,SUPERIOR
Mujeres,Comunidad de Madrid,INDUSTRIAS ALIMENTARIAS,77.3,SUPERIOR
Mujeres,Comunidad de Madrid,INDUSTRIAS EXTRACTIVAS,,SUPERIOR
Mujeres,Comunidad de Madrid,INFORMÁTICA Y COMUNICACIONES,83.0,SUPERIOR
Mujeres,Comunidad de Madrid,INSTALACIÓN Y MANTENIMIENTO,63.9,SUPERIOR
Mujeres,Comunidad de Madrid,"MADERA, MUEBLE Y CORCHO",94.5,SUPERIOR
