Sexo,Comunidad autónoma/provincia,Ciclo formativo,Total,nivel_ciclo
Mujeres,Las Palmas,07 EDIFICACIÓN Y OBRA CIVIL,1.0,MEDIO
Mujeres,Las Palmas,Construcción,0.0,MEDIO
Mujeres,Las Palmas,"Obras de interior, decoración y rehabilitación",1.0,MEDIO
Mujeres,Las Palmas,08 ELECTRICIDAD Y ELECTRÓNICA,2.0,MEDIO
Mujeres,Las Palmas,Instalaciones de telecomunicaciones,0.0,MEDIO
Mujeres,Las Palmas,Instalaciones eléctricas y automáticas,2.0,MEDIO
Mujeres,Las Palmas,09 ENERGÍA Y AGUA,0.0,MEDIO
Mujeres,Las Palmas,Redes y estaciones de tratamiento de agua,0.0,MEDIO
Mujeres,Las Palmas,10 FABRICACIÓN MECÁNICA,0.0,MEDIO
Mujeres,Las Palmas,Conformado por moldeo de metales y polímeros,0.0,MEDIO
Mujeres,Las Palmas,Joyería (LOGSE),0.0,MEDIO
Mujeres,Las Palmas,Mecanizado,0.0,MEDIO
Mujeres,Las Palmas,Soldadura y calderería,0.0,MEDIO
Mujeres,Las Palmas,11 HOSTELERÍA Y TURISMO,76.0,MEDIO
Mujeres,Las Palmas,Cocina y gastronomía,48.0,MEDIO
Mujeres,Las Palmas,Servicios de restauración,28.0,MEDIO
Mujeres,Las Palmas,12 IMAGEN PERSONAL,152.0,MEDIO
Mujeres,Las Palmas,Estética y belleza,105.0,MEDIO
Mujeres,Las Palmas,Peluquería y cosmética capilar,47.0,MEDIO
Mujeres,Las Palmas,13 IMAGEN Y SONIDO,1.0,MEDIO
Mujeres,Las Palmas,"Vídeo, disc-jockey y sonido",1.0,MEDIO
Mujeres,Las Palmas,14 INDUSTRIAS ALIMENTARIAS,28.0,MEDIO
Mujeres,Las Palmas,Aceites de oliva y vinos,0.0,MEDIO
Mujeres,Las Palmas,Elaboración de productos alimenticios,0.0,MEDIO
Mujeres,Las Palmas,"Panadería, repostería y confitería",28.0,MEDIO
Mujeres,Las Palmas,15 INDUSTRIAS EXTRACTIVAS,0.0,MEDIO
Mujeres,Las Palmas,Excavaciones y sondeos,0.0,MEDIO
Mujeres,Las Palmas,Piedra natural,0.0,MEDIO
Mujeres,Las Palmas,16 INFORMÁTICA Y COMUNICACIONES,14.0,MEDIO
Mujeres,Las Palmas,Sistemas microinformáticos y redes,14.0,MEDIO
Mujeres,Las Palmas,17 INSTALACIÓN Y MANTENIMIENTO,0.0,MEDIO
Mujeres,Las Palmas,Instalaciones de producción de calor,0.0,MEDIO
Mujeres,Las Palmas,Instalaciones frigoríficas y de climatización,0.0,MEDIO
Mujeres,Las Palmas,Mantenimiento electromecánico,0.0,MEDIO
Mujeres,Las Palmas,"18 MADERA, MUEBLE Y CORCHO",5.0,MEDIO
Mujeres,Las Palmas,Carpintería y mueble,5.0,MEDIO
Mujeres,Las Palmas,Instalación y amueblamiento,0.0,MEDIO
Mujeres,Las Palmas,19 MARÍTIMO-PESQUERA,2.0,MEDIO
Mujeres,Las Palmas,Cultivos acuícolas,0.0,MEDIO
Mujeres,Las Palmas,Mantenimiento y control de la maquinaria de buques y embarcaciones,0.0,MEDIO
Mujeres,Las Palmas,Navegación y pesca de litoral,0.0,MEDIO
Mujeres,Las Palmas,Operaciones subacuáticas y hiperbáricas,2.0,MEDIO
Mujeres,Las Palmas,20 QUÍMICA,2.0,MEDIO
Mujeres,Las Palmas,Operaciones de laboratorio,2.0,MEDIO
Mujeres,Las Palmas,Planta química,0.0,MEDIO
Mujeres,Las Palmas,21 SANIDAD,297.0,MEDIO
Mujeres,Las Palmas,Cuidados auxiliares de enfermería (LOGSE),184.0,MEDIO
Mujeres,Las Palmas,Emergencias sanitarias,33.0,MEDIO
Mujeres,Las Palmas,Farmacia y parafarmacia,80.0,MEDIO
Mujeres,Las Palmas,22 SEGURIDAD Y MEDIO AMBIENTE,0.0,MEDIO
Mujeres,Las Palmas,Emergencias y protección civil,0.0,MEDIO
Mujeres,Las Palmas,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,108.0,MEDIO
Mujeres,Las Palmas,Atención a personas en situación de dependencia,108.0,MEDIO
Mujeres,Las Palmas,"24 TEXTIL, CONFECCIÓN Y PIEL",11.0,MEDIO
Mujeres,Las Palmas,Calzado y complementos de moda,0.0,MEDIO
Mujeres,Las Palmas,Confección y moda,11.0,MEDIO
Mujeres,Las Palmas,Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO
Mujeres,Las Palmas,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,7.0,MEDIO
Mujeres,Las Palmas,Carrocería,2.0,MEDIO
Mujeres,Las Palmas,Conducción de vehículos de transporte por carretera,0.0,MEDIO
Mujeres,Las Palmas,Electromecánica de maquinaria,0.0,MEDIO
Mujeres,Las Palmas,Electromecánica de vehículos automóviles,5.0,MEDIO
Mujeres,Las Palmas,Mantenimiento de material rodante ferroviario,0.0,MEDIO
Mujeres,Las Palmas,Mantenimiento de embarcaciones de recreo,0.0,MEDIO
Mujeres,Las Palmas,Mantenimiento de estructuras de madera y mobiliario de embarcaciones,0.0,MEDIO
Mujeres,Las Palmas,Montaje de estructuras e instalación de sistemas aeronáuticos,0.0,MEDIO
Mujeres,Las Palmas,26 VIDRIO Y CERÁMICA,0.0,MEDIO
Mujeres,Las Palmas,Fabricación de productos cerámicos,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Guía en el medio natural y de tiempo libre,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Actividades ecuestres,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,02 ADMINISTRACIÓN Y GESTIÓN,93.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Gestión administrativa,93.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Administración y gestión (n.d.),0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,03 AGRARIA,12.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Aprovechamiento y conservación del medio natural,3.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Jardinería y floristería,7.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Producción agroecológica,2.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Producción agropecuaria,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,04 ARTES GRÁFICAS,6.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Impresión gráfica,3.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Postimpresión y acabados gráficos,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Preimpresión digital,3.0,MEDIO
Mujeres,Santa Cruz de Tenerife,06 COMERCIO Y MARKETING,35.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Actividades comerciales,35.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Comercialización de productos alimentarios,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,07 EDIFICACIÓN Y OBRA CIVIL,3.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Construcción,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,"Obras de interior, decoración y rehabilitación",3.0,MEDIO
Mujeres,Santa Cruz de Tenerife,08 ELECTRICIDAD Y ELECTRÓNICA,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Instalaciones de telecomunicaciones,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Instalaciones eléctricas y automáticas,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,09 ENERGÍA Y AGUA,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Redes y estaciones de tratamiento de agua,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,10 FABRICACIÓN MECÁNICA,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Conformado por moldeo de metales y polímeros,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Joyería (LOGSE),0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Mecanizado,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Soldadura y calderería,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,11 HOSTELERÍA Y TURISMO,56.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Cocina y gastronomía,39.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Servicios de restauración,17.0,MEDIO
Mujeres,Santa Cruz de Tenerife,12 IMAGEN PERSONAL,108.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Estética y belleza,59.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Peluquería y cosmética capilar,49.0,MEDIO
Mujeres,Santa Cruz de Tenerife,13 IMAGEN Y SONIDO,2.0,MEDIO
Mujeres,Santa Cruz de Tenerife,"Vídeo, disc-jockey y sonido",2.0,MEDIO
Mujeres,Santa Cruz de Tenerife,14 INDUSTRIAS ALIMENTARIAS,19.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Aceites de oliva y vinos,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Elaboración de productos alimenticios,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,"Panadería, repostería y confitería",19.0,MEDIO
Mujeres,Santa Cruz de Tenerife,15 INDUSTRIAS EXTRACTIVAS,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Excavaciones y sondeos,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Piedra natural,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,16 INFORMÁTICA Y COMUNICACIONES,6.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Sistemas microinformáticos y redes,6.0,MEDIO
Mujeres,Santa Cruz de Tenerife,17 INSTALACIÓN Y MANTENIMIENTO,1.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Instalaciones de producción de calor,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Instalaciones frigoríficas y de climatización,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Mantenimiento electromecánico,1.0,MEDIO
Mujeres,Santa Cruz de Tenerife,"18 MADERA, MUEBLE Y CORCHO",2.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Carpintería y mueble,2.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Instalación y amueblamiento,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,19 MARÍTIMO-PESQUERA,1.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Cultivos acuícolas,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Mantenimiento y control de la maquinaria de buques y embarcaciones,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Navegación y pesca de litoral,1.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Operaciones subacuáticas y hiperbáricas,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,20 QUÍMICA,9.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Operaciones de laboratorio,9.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Planta química,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,21 SANIDAD,268.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Cuidados auxiliares de enfermería (LOGSE),195.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Emergencias sanitarias,30.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Farmacia y parafarmacia,43.0,MEDIO
Mujeres,Santa Cruz de Tenerife,22 SEGURIDAD Y MEDIO AMBIENTE,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Emergencias y protección civil,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,105.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Atención a personas en situación de dependencia,105.0,MEDIO
Mujeres,Santa Cruz de Tenerife,"24 TEXTIL, CONFECCIÓN Y PIEL",11.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Calzado y complementos de moda,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Confección y moda,11.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,8.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Carrocería,2.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Conducción de vehículos de transporte por carretera,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Electromecánica de maquinaria,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Electromecánica de vehículos automóviles,5.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Mantenimiento de material rodante ferroviario,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Mantenimiento de embarcaciones de recreo,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Mantenimiento de estructuras de madera y mobiliario de embarcaciones,1.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Montaje de estructuras e instalación de sistemas aeronáuticos,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,26 VIDRIO Y CERÁMICA,0.0,MEDIO
Mujeres,Santa Cruz de Tenerife,Fabricación de productos cerámicos,0.0,MEDIO
Mujeres,06 CANTABRIA,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,21.0,MEDIO
Mujeres,06 CANTABRIA,Guía en el medio natural y de tiempo libre,5.0,MEDIO
Mujeres,06 CANTABRIA,Actividades ecuestres,16.0,MEDIO
Mujeres,06 CANTABRIA,02 ADMINISTRACIÓN Y GESTIÓN,118.0,MEDIO
Mujeres,06 CANTABRIA,Gestión administrativa,118.0,MEDIO
Mujeres,06 CANTABRIA,Administración y gestión (n.d.),0.0,MEDIO
Mujeres,06 CANTABRIA,03 AGRARIA,9.0,MEDIO
Mujeres,06 CANTABRIA,Aprovechamiento y conservación del medio natural,2.0,MEDIO
Mujeres,06 CANTABRIA,Jardinería y floristería,2.0,MEDIO
Mujeres,06 CANTABRIA,Producción agroecológica,0.0,MEDIO
Mujeres,06 CANTABRIA,Producción agropecuaria,5.0,MEDIO
Mujeres,06 CANTABRIA,04 ARTES GRÁFICAS,13.0,MEDIO
Mujeres,06 CANTABRIA,Impresión gráfica,0.0,MEDIO
Mujeres,06 CANTABRIA,Postimpresión y acabados gráficos,0.0,MEDIO
Mujeres,06 CANTABRIA,Preimpresión digital,13.0,MEDIO
Mujeres,06 CANTABRIA,06 COMERCIO Y MARKETING,17.0,MEDIO
Mujeres,06 CANTABRIA,Actividades comerciales,15.0,MEDIO
Mujeres,06 CANTABRIA,Comercialización de productos alimentarios,2.0,MEDIO
Mujeres,06 CANTABRIA,07 EDIFICACIÓN Y OBRA CIVIL,1.0,MEDIO
Mujeres,06 CANTABRIA,Construcción,0.0,MEDIO
Mujeres,06 CANTABRIA,"Obras de interior, decoración y rehabilitación",1.0,MEDIO
Mujeres,06 CANTABRIA,08 ELECTRICIDAD Y ELECTRÓNICA,5.0,MEDIO
Mujeres,06 CANTABRIA,Instalaciones de telecomunicaciones,2.0,MEDIO
Mujeres,06 CANTABRIA,Instalaciones eléctricas y automáticas,3.0,MEDIO
Mujeres,06 CANTABRIA,09 ENERGÍA Y AGUA,0.0,MEDIO
Mujeres,06 CANTABRIA,Redes y estaciones de tratamiento de agua,0.0,MEDIO
Mujeres,06 CANTABRIA,10 FABRICACIÓN MECÁNICA,0.0,MEDIO
Mujeres,06 CANTABRIA,Conformado por moldeo de metales y polímeros,0.0,MEDIO
Mujeres,06 CANTABRIA,Joyería (LOGSE),0.0,MEDIO
Mujeres,06 CANTABRIA,Mecanizado,0.0,MEDIO
Mujeres,06 CANTABRIA,Soldadura y calderería,0.0,MEDIO
Mujeres,06 CANTABRIA,11 HOSTELERÍA Y TURISMO,12.0,MEDIO
Mujeres,06 CANTABRIA,Cocina y gastronomía,6.0,MEDIO
Mujeres,06 CANTABRIA,Servicios de restauración,6.0,MEDIO
Mujeres,06 CANTABRIA,12 IMAGEN PERSONAL,78.0,MEDIO
Mujeres,06 CANTABRIA,Estética y belleza,54.0,MEDIO
Mujeres,06 CANTABRIA,Peluquería y cosmética capilar,24.0,MEDIO
Mujeres,06 CANTABRIA,13 IMAGEN Y SONIDO,0.0,MEDIO
Mujeres,06 CANTABRIA,"Vídeo, disc-jockey y sonido",0.0,MEDIO
Mujeres,06 CANTABRIA,14 INDUSTRIAS ALIMENTARIAS,16.0,MEDIO
Mujeres,06 CANTABRIA,Aceites de oliva y vinos,0.0,MEDIO
Mujeres,06 CANTABRIA,Elaboración de productos alimenticios,3.0,MEDIO
Mujeres,06 CANTABRIA,"Panadería, repostería y confitería",13.0,MEDIO
Mujeres,06 CANTABRIA,15 INDUSTRIAS EXTRACTIVAS,0.0,MEDIO
Mujeres,06 CANTABRIA,Excavaciones y sondeos,0.0,MEDIO
Mujeres,06 CANTABRIA,Piedra natural,0.0,MEDIO
Mujeres,06 CANTABRIA,16 INFORMÁTICA Y COMUNICACIONES,11.0,MEDIO
Mujeres,06 CANTABRIA,Sistemas microinformáticos y redes,11.0,MEDIO
Mujeres,06 CANTABRIA,17 INSTALACIÓN Y MANTENIMIENTO,0.0,MEDIO
Mujeres,06 CANTABRIA,Instalaciones de producción de calor,0.0,MEDIO
Mujeres,06 CANTABRIA,Instalaciones frigoríficas y de climatización,0.0,MEDIO
Mujeres,06 CANTABRIA,Mantenimiento electromecánico,0.0,MEDIO
Mujeres,06 CANTABRIA,"18 MADERA, MUEBLE Y CORCHO",0.0,MEDIO
Mujeres,06 CANTABRIA,Carpintería y mueble,0.0,MEDIO
Mujeres,06 CANTABRIA,Instalación y amueblamiento,0.0,MEDIO
Mujeres,06 CANTABRIA,19 MARÍTIMO-PESQUERA,0.0,MEDIO
Mujeres,06 CANTABRIA,Cultivos acuícolas,0.0,MEDIO
Mujeres,06 CANTABRIA,Mantenimiento y control de la maquinaria de buques y embarcaciones,0.0,MEDIO
Mujeres,06 CANTABRIA,Navegación y pesca de litoral,0.0,MEDIO
Mujeres,06 CANTABRIA,Operaciones subacuáticas y hiperbáricas,0.0,MEDIO
Mujeres,06 CANTABRIA,20 QUÍMICA,8.0,MEDIO
Mujeres,06 CANTABRIA,Operaciones de laboratorio,6.0,MEDIO
Mujeres,06 CANTABRIA,Planta química,2.0,MEDIO
Mujeres,06 CANTABRIA,21 SANIDAD,313.0,MEDIO
Mujeres,06 CANTABRIA,Cuidados auxiliares de enfermería (LOGSE),267.0,MEDIO
Mujeres,06 CANTABRIA,Emergencias sanitarias,7.0,MEDIO
Mujeres,06 CANTABRIA,Farmacia y parafarmacia,39.0,MEDIO
Mujeres,06 CANTABRIA,22 SEGURIDAD Y MEDIO AMBIENTE,0.0,MEDIO
Mujeres,06 CANTABRIA,Emergencias y protección civil,0.0,MEDIO
Mujeres,06 CANTABRIA,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,79.0,MEDIO
Mujeres,06 CANTABRIA,Atención a personas en situación de dependencia,79.0,MEDIO
Mujeres,06 CANTABRIA,"24 TEXTIL, CONFECCIÓN Y PIEL",9.0,MEDIO
Mujeres,06 CANTABRIA,Calzado y complementos de moda,0.0,MEDIO
Mujeres,06 CANTABRIA,Confección y moda,9.0,MEDIO
Mujeres,06 CANTABRIA,Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO
Mujeres,06 CANTABRIA,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,2.0,MEDIO
Mujeres,06 CANTABRIA,Carrocería,1.0,MEDIO
Mujeres,06 CANTABRIA,Conducción de vehículos de transporte por carretera,0.0,MEDIO
Mujeres,06 CANTABRIA,Electromecánica de maquinaria,0.0,MEDIO
Mujeres,06 CANTABRIA,Electromecánica de vehículos automóviles,1.0,MEDIO
Mujeres,06 CANTABRIA,Mantenimiento de material rodante ferroviario,0.0,MEDIO
Mujeres,06 CANTABRIA,Mantenimiento de embarcaciones de recreo,0.0,MEDIO
Mujeres,06 CANTABRIA,Mantenimiento de estructuras de madera y mobiliario de embarcaciones,0.0,MEDIO
Mujeres,06 CANTABRIA,Montaje de estructuras e instalación de sistemas aeronáuticos,0.0,MEDIO
Mujeres,06 CANTABRIA,26 VIDRIO Y CERÁMICA,0.0,MEDIO
Mujeres,06 CANTABRIA,Fabricación de productos cerámicos,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,40.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Guía en el medio natural y de tiempo libre,40.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Actividades ecuestres,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,02 ADMINISTRACIÓN Y GESTIÓN,295.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Gestión administrativa,295.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Administración y gestión (n.d.),0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,03 AGRARIA,15.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Aprovechamiento y conservación del medio natural,1.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Jardinería y floristería,6.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Producción agroecológica,3.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Producción agropecuaria,5.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,04 ARTES GRÁFICAS,9.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Impresión gráfica,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Postimpresión y acabados gráficos,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Preimpresión digital,9.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,06 COMERCIO Y MARKETING,90.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Actividades comerciales,87.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Comercialización de productos alimentarios,3.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,07 EDIFICACIÓN Y OBRA CIVIL,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Construcción,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,"Obras de interior, decoración y rehabilitación",0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,08 ELECTRICIDAD Y ELECTRÓNICA,19.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Instalaciones de telecomunicaciones,10.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Instalaciones eléctricas y automáticas,9.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,09 ENERGÍA Y AGUA,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Redes y estaciones de tratamiento de agua,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,10 FABRICACIÓN MECÁNICA,5.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Conformado por moldeo de metales y polímeros,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Joyería (LOGSE),0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Mecanizado,5.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Soldadura y calderería,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,11 HOSTELERÍA Y TURISMO,73.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Cocina y gastronomía,62.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Servicios de restauración,11.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,12 IMAGEN PERSONAL,239.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Estética y belleza,120.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Peluquería y cosmética capilar,119.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,13 IMAGEN Y SONIDO,2.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,"Vídeo, disc-jockey y sonido",2.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,14 INDUSTRIAS ALIMENTARIAS,39.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Aceites de oliva y vinos,7.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Elaboración de productos alimenticios,6.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,"Panadería, repostería y confitería",26.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,15 INDUSTRIAS EXTRACTIVAS,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Excavaciones y sondeos,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Piedra natural,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,16 INFORMÁTICA Y COMUNICACIONES,28.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Sistemas microinformáticos y redes,28.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,17 INSTALACIÓN Y MANTENIMIENTO,5.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Instalaciones de producción de calor,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Instalaciones frigoríficas y de climatización,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Mantenimiento electromecánico,5.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,"18 MADERA, MUEBLE Y CORCHO",1.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Carpintería y mueble,1.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Instalación y amueblamiento,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,19 MARÍTIMO-PESQUERA,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Cultivos acuícolas,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Mantenimiento y control de la maquinaria de buques y embarcaciones,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Navegación y pesca de litoral,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Operaciones subacuáticas y hiperbáricas,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,20 QUÍMICA,40.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Operaciones de laboratorio,36.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Planta química,4.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,21 SANIDAD,948.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Cuidados auxiliares de enfermería (LOGSE),705.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Emergencias sanitarias,50.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Farmacia y parafarmacia,193.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,22 SEGURIDAD Y MEDIO AMBIENTE,1.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Emergencias y protección civil,1.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,203.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Atención a personas en situación de dependencia,203.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,"24 TEXTIL, CONFECCIÓN Y PIEL",16.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Calzado y complementos de moda,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Confección y moda,16.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Fabricación y ennoblecimiento de productos textiles,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,22.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Carrocería,6.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Conducción de vehículos de transporte por carretera,0.0,MEDIO
Mujeres,07 CASTILLA Y LEÓN,Electromecánica de maquinaria,0.0,MEDIO
