Sexo,Comunidad autónoma,Familia profesional,Porcentajes total de módulos aprobados,nivel_educativo
Mujeres,Comunidad Foral de Navarra,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,95.3,MEDIO
Mujeres,Comunidad Foral de Navarra,"TEXTIL, CONFECCIÓN Y PIEL",91.7,MEDIO
Mujeres,Comunidad Foral de Navarra,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,97.4,MEDIO
Mujeres,Comunidad Foral de Navarra,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,País Vasco,ACTIVIDADES FÍSICAS Y DEPORTIVAS,91.3,MEDIO
Mujeres,País Vasco,ADMINISTRACIÓN Y GESTIÓN,93.4,MEDIO
Mujeres,País Vasco,AGRARIA,85.6,MEDIO
Mujeres,País Vasco,ARTES GRÁFICAS,94.4,MEDIO
Mujeres,País Vasco,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,País Vasco,COMERCIO Y MARKETING,94.0,MEDIO
Mujeres,País Vasco,EDIFICACIÓN Y OBRA CIVIL,92.1,MEDIO
Mujeres,País Vasco,ELECTRICIDAD Y ELECTRÓNICA,86.3,MEDIO
Mujeres,País Vasco,ENERGÍA Y AGUA,,MEDIO
Mujeres,País Vasco,FABRICACIÓN MECÁNICA,95.3,MEDIO
Mujeres,País Vasco,HOSTELERÍA Y TURISMO,91.5,MEDIO
Mujeres,País Vasco,IMAGEN PERSONAL,96.5,MEDIO
Mujeres,País Vasco,IMAGEN Y SONIDO,100.0,MEDIO
Mujeres,País Vasco,INDUSTRIAS ALIMENTARIAS,92.9,MEDIO
Mujeres,País Vasco,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,País Vasco,INFORMÁTICA Y COMUNICACIONES,93.9,MEDIO
Mujeres,País Vasco,INSTALACIÓN Y MANTENIMIENTO,95.1,MEDIO
Mujeres,País Vasco,"MADERA, MUEBLE Y CORCHO",98.6,MEDIO
Mujeres,País Vasco,MARÍTIMO-PESQUERA,93.9,MEDIO
Mujeres,País Vasco,QUÍMICA,91.5,MEDIO
Mujeres,País Vasco,SANIDAD,87.0,MEDIO
Mujeres,País Vasco,SEGURIDAD Y MEDIO AMBIENTE,,MEDIO
Mujeres,País Vasco,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,97.4,MEDIO
Mujeres,País Vasco,"TEXTIL, CONFECCIÓN Y PIEL",77.9,MEDIO
Mujeres,País Vasco,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,90.9,MEDIO
Mujeres,País Vasco,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,La Rioja,ACTIVIDADES FÍSICAS Y DEPORTIVAS,92.9,MEDIO
Mujeres,La Rioja,ADMINISTRACIÓN Y GESTIÓN,78.9,MEDIO
Mujeres,La Rioja,AGRARIA,80.0,MEDIO
Mujeres,La Rioja,ARTES GRÁFICAS,75.0,MEDIO
Mujeres,La Rioja,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,La Rioja,COMERCIO Y MARKETING,87.8,MEDIO
Mujeres,La Rioja,EDIFICACIÓN Y OBRA CIVIL,78.1,MEDIO
Mujeres,La Rioja,ELECTRICIDAD Y ELECTRÓNICA,62.3,MEDIO
Mujeres,La Rioja,ENERGÍA Y AGUA,,MEDIO
Mujeres,La Rioja,FABRICACIÓN MECÁNICA,57.7,MEDIO
Mujeres,La Rioja,HOSTELERÍA Y TURISMO,75.9,MEDIO
Mujeres,La Rioja,IMAGEN PERSONAL,74.6,MEDIO
Mujeres,La Rioja,IMAGEN Y SONIDO,,MEDIO
Mujeres,La Rioja,INDUSTRIAS ALIMENTARIAS,79.6,MEDIO
Mujeres,La Rioja,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,La Rioja,INFORMÁTICA Y COMUNICACIONES,75.0,MEDIO
Mujeres,La Rioja,INSTALACIÓN Y MANTENIMIENTO,33.3,MEDIO
Mujeres,La Rioja,"MADERA, MUEBLE Y CORCHO",100.0,MEDIO
Mujeres,La Rioja,MARÍTIMO-PESQUERA,,MEDIO
Mujeres,La Rioja,QUÍMICA,88.5,MEDIO
Mujeres,La Rioja,SANIDAD,76.2,MEDIO
Mujeres,La Rioja,SEGURIDAD Y MEDIO AMBIENTE,,MEDIO
Mujeres,La Rioja,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,94.4,MEDIO
Mujeres,La Rioja,"TEXTIL, CONFECCIÓN Y PIEL",,MEDIO
Mujeres,La Rioja,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,96.8,MEDIO
Mujeres,La Rioja,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,Ceuta,ACTIVIDADES FÍSICAS Y DEPORTIVAS,0.0,MEDIO
Mujeres,Ceuta,ADMINISTRACIÓN Y GESTIÓN,,MEDIO
Mujeres,Ceuta,AGRARIA,45.5,MEDIO
Mujeres,Ceuta,ARTES GRÁFICAS,,MEDIO
Mujeres,Ceuta,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Ceuta,COMERCIO Y MARKETING,,MEDIO
Mujeres,Ceuta,EDIFICACIÓN Y OBRA CIVIL,70.0,MEDIO
Mujeres,Ceuta,ELECTRICIDAD Y ELECTRÓNICA,,MEDIO
Mujeres,Ceuta,ENERGÍA Y AGUA,,MEDIO
Mujeres,Ceuta,FABRICACIÓN MECÁNICA,,MEDIO
Mujeres,Ceuta,HOSTELERÍA Y TURISMO,66.4,MEDIO
Mujeres,Ceuta,IMAGEN PERSONAL,65.3,MEDIO
Mujeres,Ceuta,IMAGEN Y SONIDO,71.4,MEDIO
Mujeres,Ceuta,INDUSTRIAS ALIMENTARIAS,85.2,MEDIO
Mujeres,Ceuta,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,Ceuta,INFORMÁTICA Y COMUNICACIONES,,MEDIO
Mujeres,Ceuta,INSTALACIÓN Y MANTENIMIENTO,,MEDIO
Mujeres,Ceuta,"MADERA, MUEBLE Y CORCHO",,MEDIO
Mujeres,Ceuta,MARÍTIMO-PESQUERA,,MEDIO
Mujeres,Ceuta,QUÍMICA,,MEDIO
Mujeres,Ceuta,SANIDAD,49.6,MEDIO
Mujeres,Ceuta,SEGURIDAD Y MEDIO AMBIENTE,,MEDIO
Mujeres,Ceuta,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,71.8,MEDIO
Mujeres,Ceuta,"TEXTIL, CONFECCIÓN Y PIEL",,MEDIO
Mujeres,Ceuta,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,,MEDIO
Mujeres,Ceuta,VIDRIO Y CERÁMICA,,MEDIO
Mujeres,Melilla,ACTIVIDADES FÍSICAS Y DEPORTIVAS,54.2,MEDIO
Mujeres,Melilla,ADMINISTRACIÓN Y GESTIÓN,60.6,MEDIO
Mujeres,Melilla,AGRARIA,63.2,MEDIO
Mujeres,Melilla,ARTES GRÁFICAS,,MEDIO
Mujeres,Melilla,ARTES Y ARTESANÍAS,,MEDIO
Mujeres,Melilla,COMERCIO Y MARKETING,56.1,MEDIO
Mujeres,Melilla,EDIFICACIÓN Y OBRA CIVIL,,MEDIO
Mujeres,Melilla,ELECTRICIDAD Y ELECTRÓNICA,83.3,MEDIO
Mujeres,Melilla,ENERGÍA Y AGUA,,MEDIO
Mujeres,Melilla,FABRICACIÓN MECÁNICA,,MEDIO
Mujeres,Melilla,HOSTELERÍA Y TURISMO,72.2,MEDIO
Mujeres,Melilla,IMAGEN PERSONAL,88.5,MEDIO
Mujeres,Melilla,IMAGEN Y SONIDO,52.5,MEDIO
Mujeres,Melilla,INDUSTRIAS ALIMENTARIAS,,MEDIO
Mujeres,Melilla,INDUSTRIAS EXTRACTIVAS,,MEDIO
Mujeres,Melilla,INFORMÁTICA Y COMUNICACIONES,56.3,MEDIO
Mujeres,Melilla,INSTALACIÓN Y MANTENIMIENTO,100.0,MEDIO
Mujeres,Melilla,"MADERA, MUEBLE Y CORCHO",,MEDIO
Mujeres,Melilla,MARÍTIMO-PESQUERA,,MEDIO
Mujeres,Melilla,QUÍMICA,,MEDIO
Mujeres,Melilla,SANIDAD,67.2,MEDIO
Mujeres,Melilla,SEGURIDAD Y MEDIO AMBIENTE,,MEDIO
Mujeres,Melilla,SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,82.0,MEDIO
Mujeres,Melilla,"TEXTIL, CONFECCIÓN Y PIEL",,MEDIO
Mujeres,Melilla,TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,83.3,MEDIO
Mujeres,Melilla,VIDRIO Y CERÁMICA,,MEDIO
