Sexo,Comunidad autónoma/provincia,Ciclo formativo,Total,nivel_ciclo
AMBOS SEXOS,Huelva,16 INFORMÁTICA Y COMUNICACIONES,139.0,SUPERIOR
AMBOS SEXOS,Huelva,Administración de sistemas informáticos en red,41.0,SUPERIOR
AMBOS SEXOS,Huelva,Desarrollo de aplicaciones multiplataforma,34.0,SUPERIOR
AMBOS SEXOS,Huelva,Desarrollo de aplicaciones web,64.0,SUPERIOR
AMBOS SEXOS,Huelva,Informatica y comunicaciones sin distribuir (para centros extranjeros),0.0,SUPERIOR
AMBOS SEXOS,Huelva,17 INSTALACIÓN Y MANTENIMIENTO,45.0,SUPERIOR
AMBOS SEXOS,Huelva,Desarrollo de proyectos de instalaciones térmicas y de fluidos,0.0,SUPERIOR
AMBOS SEXOS,Huelva,Mantenimiento de instalaciones térmicas y de fluidos,7.0,SUPERIOR
AMBOS SEXOS,Huelva,Mecatrónica industrial,38.0,SUPERIOR
AMBOS SEXOS,Huelva,"18 MADERA, MUEBLE Y CORCHO",0.0,SUPERIOR
AMBOS SEXOS,Huelva,Diseño y amueblamiento,0.0,SUPERIOR
AMBOS SEXOS,Huelva,19 MARÍTIMO-PESQUERA,28.0,SUPERIOR
AMBOS SEXOS,Huelva,Acuicultura,0.0,SUPERIOR
AMBOS SEXOS,Huelva,Organización del mantenimiento de maquinaria de buques y embarcaciones,15.0,SUPERIOR
AMBOS SEXOS,Huelva,Transporte marítimo y pesca de altura,13.0,SUPERIOR
AMBOS SEXOS,Huelva,20 QUÍMICA,22.0,SUPERIOR
AMBOS SEXOS,Huelva,Fabricación de Productos Farmaceuticos,0.0,SUPERIOR
AMBOS SEXOS,Huelva,Laboratorio de análisis y de control de calidad,22.0,SUPERIOR
AMBOS SEXOS,Huelva,Química industrial,0.0,SUPERIOR
AMBOS SEXOS,Huelva,21 SANIDAD,284.0,SUPERIOR
AMBOS SEXOS,Huelva,Anatomía patológica y citodiagnostico,47.0,SUPERIOR
AMBOS SEXOS,Huelva,Audiología protésica,0.0,SUPERIOR
AMBOS SEXOS,Huelva,Dietética (LOGSE),29.0,SUPERIOR
AMBOS SEXOS,Huelva,Documentación y administración sanitaria,22.0,SUPERIOR
AMBOS SEXOS,Huelva,Higiene bucodental,66.0,SUPERIOR
AMBOS SEXOS,Huelva,Imagen para el diagnóstico y medicina nuclear,55.0,SUPERIOR
AMBOS SEXOS,Huelva,Laboratorio clinico y biomédico,51.0,SUPERIOR
AMBOS SEXOS,Huelva,Ortoprótesis y productos de apoyo,0.0,SUPERIOR
AMBOS SEXOS,Huelva,Prótesis dentales,14.0,SUPERIOR
AMBOS SEXOS,Huelva,Radioterampia y dosimetría,0.0,SUPERIOR
AMBOS SEXOS,Huelva,22 SEGURIDAD Y MEDIO AMBIENTE,14.0,SUPERIOR
AMBOS SEXOS,Huelva,Coordinación de emergencias y protección civil,0.0,SUPERIOR
AMBOS SEXOS,Huelva,Educación y control ambiental,0.0,SUPERIOR
AMBOS SEXOS,Huelva,Prevención de riesgos profesionales (LOGSE),5.0,SUPERIOR
AMBOS SEXOS,Huelva,Química y salud ambiental,9.0,SUPERIOR
AMBOS SEXOS,Huelva,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,247.0,SUPERIOR
AMBOS SEXOS,Jaén,Animación sociocultural y turística,17.0,SUPERIOR
AMBOS SEXOS,Jaén,Educación infantil,134.0,SUPERIOR
AMBOS SEXOS,Jaén,Integración social,68.0,SUPERIOR
AMBOS SEXOS,Jaén,Mediación comunicativa,14.0,SUPERIOR
AMBOS SEXOS,Jaén,Promoción de igualdad de género,14.0,SUPERIOR
AMBOS SEXOS,Jaén,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,SUPERIOR
AMBOS SEXOS,Jaén,Diseño y producción de calzado y complementos,0.0,SUPERIOR
AMBOS SEXOS,Jaén,Patronaje y moda,0.0,SUPERIOR
AMBOS SEXOS,Jaén,Vestuario a medida y de espectáculos,0.0,SUPERIOR
AMBOS SEXOS,Jaén,Diseño Técnico en Textil y Piel,0.0,SUPERIOR
AMBOS SEXOS,Jaén,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,55.0,SUPERIOR
AMBOS SEXOS,Jaén,Automoción,55.0,SUPERIOR
AMBOS SEXOS,Jaén,Mantenimiento Aeromecánico de Aviones con Motor de Turbina,0.0,SUPERIOR
AMBOS SEXOS,Jaén,Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves,0.0,SUPERIOR
AMBOS SEXOS,Jaén,Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón,0.0,SUPERIOR
AMBOS SEXOS,Jaén,Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina,0.0,SUPERIOR
AMBOS SEXOS,Jaén,26 VIDRIO Y CERÁMICA,0.0,SUPERIOR
AMBOS SEXOS,Jaén,Desarrollo y fabricación de productos cerámicos,0.0,SUPERIOR
AMBOS SEXOS,Jaén,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,307.0,SUPERIOR
AMBOS SEXOS,Jaén,Enseñanza y animación sociodeportiva,202.0,SUPERIOR
AMBOS SEXOS,Jaén,Acondicionamiento físico,105.0,SUPERIOR
AMBOS SEXOS,Jaén,02 ADMINISTRACIÓN Y GESTIÓN,537.0,SUPERIOR
AMBOS SEXOS,Jaén,Administración y finanzas,394.0,SUPERIOR
AMBOS SEXOS,Jaén,Asistencia a la dirección,143.0,SUPERIOR
AMBOS SEXOS,Jaén,03 AGRARIA,51.0,SUPERIOR
AMBOS SEXOS,Jaén,Ganadería y asistencia en sanidad animal,17.0,SUPERIOR
AMBOS SEXOS,Jaén,Gestión forestal y del medio natural,34.0,SUPERIOR
AMBOS SEXOS,Jaén,Paisajismo y medio rural,0.0,SUPERIOR
AMBOS SEXOS,Jaén,04 ARTES GRÁFICAS,17.0,SUPERIOR
AMBOS SEXOS,Jaén,Diseño y edición de publicaciones impresas y multimedia,17.0,SUPERIOR
AMBOS SEXOS,Jaén,Diseño y gestión de la producción gráfica,0.0,SUPERIOR
AMBOS SEXOS,Jaén,05 ARTES Y ARTESANÍAS,0.0,SUPERIOR
AMBOS SEXOS,Jaén,Artista fallero y construcción de escenografías,0.0,SUPERIOR
AMBOS SEXOS,Jaén,06 COMERCIO Y MARKETING,213.0,SUPERIOR
AMBOS SEXOS,Jaén,Comercio internacional,66.0,SUPERIOR
AMBOS SEXOS,Jaén,Gestión de ventas y espacios comerciales,54.0,SUPERIOR
AMBOS SEXOS,Jaén,Marketing y publicidad,46.0,SUPERIOR
AMBOS SEXOS,Jaén,Transporte y logística,47.0,SUPERIOR
AMBOS SEXOS,Jaén,07 EDIFICACIÓN Y OBRA CIVIL,49.0,SUPERIOR
AMBOS SEXOS,Jaén,Organización y control de obras de construcción,4.0,SUPERIOR
AMBOS SEXOS,Jaén,Proyectos de edificación,30.0,SUPERIOR
AMBOS SEXOS,Jaén,Proyectos de obra civil,15.0,SUPERIOR
AMBOS SEXOS,Jaén,08 ELECTRICIDAD Y ELECTRÓNICA,168.0,SUPERIOR
AMBOS SEXOS,Jaén,Automatización y robótica industrial,31.0,SUPERIOR
AMBOS SEXOS,Jaén,Electromedicina clínica,0.0,SUPERIOR
AMBOS SEXOS,Jaén,Mantenimiento electrónico,9.0,SUPERIOR
AMBOS SEXOS,Jaén,Sistemas de telecomunicaciones e informáticos,38.0,SUPERIOR
AMBOS SEXOS,Málaga,Sistemas electrotécnicos y automatizados,90.0,SUPERIOR
AMBOS SEXOS,Málaga,09 ENERGÍA Y AGUA,9.0,SUPERIOR
AMBOS SEXOS,Málaga,Eficiencia energética y energía solar térmica,9.0,SUPERIOR
AMBOS SEXOS,Málaga,Energías renovables,0.0,SUPERIOR
AMBOS SEXOS,Málaga,Centrales eléctricas,0.0,SUPERIOR
AMBOS SEXOS,Málaga,Gestión de agua,0.0,SUPERIOR
AMBOS SEXOS,Málaga,10 FABRICACIÓN MECÁNICA,122.0,SUPERIOR
AMBOS SEXOS,Málaga,Construcciones metálicas,45.0,SUPERIOR
AMBOS SEXOS,Málaga,Diseño en fabricación mecánica,11.0,SUPERIOR
AMBOS SEXOS,Málaga,Óptica de anteojería (LOGSE),4.0,SUPERIOR
AMBOS SEXOS,Málaga,Programación de la producción en fabricación mecánica,62.0,SUPERIOR
AMBOS SEXOS,Málaga,Programación de la producción en moldeo de metales y polímeros,0.0,SUPERIOR
AMBOS SEXOS,Málaga,11 HOSTELERÍA Y TURISMO,202.0,SUPERIOR
AMBOS SEXOS,Málaga,Agencias de viajes y gestión de eventos,39.0,SUPERIOR
AMBOS SEXOS,Málaga,Dirección de cocina,66.0,SUPERIOR
AMBOS SEXOS,Málaga,Dirección de servicios de restauración,8.0,SUPERIOR
AMBOS SEXOS,Málaga,Gestión de alojamientos turísticos,43.0,SUPERIOR
AMBOS SEXOS,Málaga,"Guía, información y asistencias turísticas",46.0,SUPERIOR
AMBOS SEXOS,Málaga,12 IMAGEN PERSONAL,85.0,SUPERIOR
AMBOS SEXOS,Málaga,Asesoría de imagen personal y corporativa,0.0,SUPERIOR
AMBOS SEXOS,Málaga,Caracterización y maquillaje profesional,20.0,SUPERIOR
AMBOS SEXOS,Málaga,Estética integral y bienestar,65.0,SUPERIOR
AMBOS SEXOS,Málaga,Estilismo y dirección de peluquería,0.0,SUPERIOR
AMBOS SEXOS,Málaga,Termalismo y bienestar,0.0,SUPERIOR
AMBOS SEXOS,Málaga,13 IMAGEN Y SONIDO,63.0,SUPERIOR
AMBOS SEXOS,Málaga,"Animaciones 3D, juegos y entornos interactivos",0.0,SUPERIOR
AMBOS SEXOS,Málaga,"Iluminación, captación y tratamiento de Imagen",37.0,SUPERIOR
AMBOS SEXOS,Málaga,Producción de audiovisuales y espectáculos,0.0,SUPERIOR
AMBOS SEXOS,Málaga,Realización de proyectos de audiovisuales y espectáculos,26.0,SUPERIOR
AMBOS SEXOS,Málaga,Sonido para audiovisuales y espectáculos,0.0,SUPERIOR
AMBOS SEXOS,Málaga,Imagen y sonido sin distribuir (para centros extranjeros),0.0,SUPERIOR
AMBOS SEXOS,Málaga,14 INDUSTRIAS ALIMENTARIAS,28.0,SUPERIOR
AMBOS SEXOS,Málaga,Procesos y calidad en la industria alimentaria,0.0,SUPERIOR
AMBOS SEXOS,Málaga,Vitivinicultura,28.0,SUPERIOR
AMBOS SEXOS,Málaga,16 INFORMÁTICA Y COMUNICACIONES,289.0,SUPERIOR
AMBOS SEXOS,Málaga,Administración de sistemas informáticos en red,135.0,SUPERIOR
AMBOS SEXOS,Málaga,Desarrollo de aplicaciones multiplataforma,80.0,SUPERIOR
AMBOS SEXOS,Málaga,Desarrollo de aplicaciones web,74.0,SUPERIOR
AMBOS SEXOS,Málaga,Informatica y comunicaciones sin distribuir (para centros extranjeros),0.0,SUPERIOR
AMBOS SEXOS,Málaga,17 INSTALACIÓN Y MANTENIMIENTO,44.0,SUPERIOR
AMBOS SEXOS,Málaga,Desarrollo de proyectos de instalaciones térmicas y de fluidos,0.0,SUPERIOR
AMBOS SEXOS,Málaga,Mantenimiento de instalaciones térmicas y de fluidos,8.0,SUPERIOR
AMBOS SEXOS,Málaga,Mecatrónica industrial,36.0,SUPERIOR
AMBOS SEXOS,Málaga,"18 MADERA, MUEBLE Y CORCHO",6.0,SUPERIOR
AMBOS SEXOS,Málaga,Diseño y amueblamiento,6.0,SUPERIOR
AMBOS SEXOS,Málaga,19 MARÍTIMO-PESQUERA,85.0,SUPERIOR
AMBOS SEXOS,Málaga,Acuicultura,11.0,SUPERIOR
AMBOS SEXOS,Málaga,Organización del mantenimiento de maquinaria de buques y embarcaciones,34.0,SUPERIOR
AMBOS SEXOS,Sevilla,Transporte marítimo y pesca de altura,40.0,SUPERIOR
AMBOS SEXOS,Sevilla,20 QUÍMICA,66.0,SUPERIOR
AMBOS SEXOS,Sevilla,Fabricación de Productos Farmaceuticos,0.0,SUPERIOR
AMBOS SEXOS,Sevilla,Laboratorio de análisis y de control de calidad,28.0,SUPERIOR
AMBOS SEXOS,Sevilla,Química industrial,38.0,SUPERIOR
AMBOS SEXOS,Sevilla,21 SANIDAD,739.0,SUPERIOR
AMBOS SEXOS,Sevilla,Anatomía patológica y citodiagnostico,56.0,SUPERIOR
AMBOS SEXOS,Sevilla,Audiología protésica,18.0,SUPERIOR
AMBOS SEXOS,Sevilla,Dietética (LOGSE),47.0,SUPERIOR
AMBOS SEXOS,Sevilla,Documentación y administración sanitaria,42.0,SUPERIOR
AMBOS SEXOS,Sevilla,Higiene bucodental,193.0,SUPERIOR
AMBOS SEXOS,Sevilla,Imagen para el diagnóstico y medicina nuclear,128.0,SUPERIOR
AMBOS SEXOS,Sevilla,Laboratorio clinico y biomédico,165.0,SUPERIOR
AMBOS SEXOS,Sevilla,Ortoprótesis y productos de apoyo,0.0,SUPERIOR
AMBOS SEXOS,Sevilla,Prótesis dentales,45.0,SUPERIOR
AMBOS SEXOS,Sevilla,Radioterampia y dosimetría,45.0,SUPERIOR
AMBOS SEXOS,Sevilla,22 SEGURIDAD Y MEDIO AMBIENTE,56.0,SUPERIOR
AMBOS SEXOS,Sevilla,Coordinación de emergencias y protección civil,0.0,SUPERIOR
AMBOS SEXOS,Sevilla,Educación y control ambiental,0.0,SUPERIOR
AMBOS SEXOS,Sevilla,Prevención de riesgos profesionales (LOGSE),30.0,SUPERIOR
AMBOS SEXOS,Sevilla,Química y salud ambiental,26.0,SUPERIOR
AMBOS SEXOS,Sevilla,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,668.0,SUPERIOR
AMBOS SEXOS,Sevilla,Animación sociocultural y turística,33.0,SUPERIOR
AMBOS SEXOS,Sevilla,Educación infantil,349.0,SUPERIOR
AMBOS SEXOS,Sevilla,Integración social,220.0,SUPERIOR
AMBOS SEXOS,Sevilla,Mediación comunicativa,53.0,SUPERIOR
AMBOS SEXOS,Sevilla,Promoción de igualdad de género,13.0,SUPERIOR
AMBOS SEXOS,Sevilla,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,SUPERIOR
AMBOS SEXOS,Sevilla,Diseño y producción de calzado y complementos,0.0,SUPERIOR
AMBOS SEXOS,Sevilla,Patronaje y moda,0.0,SUPERIOR
AMBOS SEXOS,Sevilla,Vestuario a medida y de espectáculos,0.0,SUPERIOR
AMBOS SEXOS,Sevilla,Diseño Técnico en Textil y Piel,0.0,SUPERIOR
AMBOS SEXOS,Sevilla,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,52.0,SUPERIOR
AMBOS SEXOS,Sevilla,Automoción,52.0,SUPERIOR
AMBOS SEXOS,Sevilla,Mantenimiento Aeromecánico de Aviones con Motor de Turbina,0.0,SUPERIOR
AMBOS SEXOS,Sevilla,Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves,0.0,SUPERIOR
AMBOS SEXOS,Sevilla,Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón,0.0,SUPERIOR
AMBOS SEXOS,Sevilla,Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina,0.0,SUPERIOR
AMBOS SEXOS,Sevilla,26 VIDRIO Y CERÁMICA,0.0,SUPERIOR
AMBOS SEXOS,Sevilla,Desarrollo y fabricación de productos cerámicos,0.0,SUPERIOR
AMBOS SEXOS,Sevilla,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,306.0,SUPERIOR
AMBOS SEXOS,Sevilla,Enseñanza y animación sociodeportiva,188.0,SUPERIOR
AMBOS SEXOS,Sevilla,Acondicionamiento físico,118.0,SUPERIOR
AMBOS SEXOS,Sevilla,02 ADMINISTRACIÓN Y GESTIÓN,395.0,SUPERIOR
AMBOS SEXOS,Sevilla,Administración y finanzas,338.0,SUPERIOR
AMBOS SEXOS,Sevilla,Asistencia a la dirección,57.0,SUPERIOR
AMBOS SEXOS,Sevilla,03 AGRARIA,103.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Ganadería y asistencia en sanidad animal,55.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Gestión forestal y del medio natural,16.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Paisajismo y medio rural,32.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,04 ARTES GRÁFICAS,20.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Diseño y edición de publicaciones impresas y multimedia,20.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Diseño y gestión de la producción gráfica,0.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,05 ARTES Y ARTESANÍAS,0.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Artista fallero y construcción de escenografías,0.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,06 COMERCIO Y MARKETING,159.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Comercio internacional,60.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Gestión de ventas y espacios comerciales,31.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Marketing y publicidad,43.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Transporte y logística,25.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,07 EDIFICACIÓN Y OBRA CIVIL,17.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Organización y control de obras de construcción,0.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Proyectos de edificación,11.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Proyectos de obra civil,6.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,08 ELECTRICIDAD Y ELECTRÓNICA,135.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Automatización y robótica industrial,38.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Electromedicina clínica,0.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Mantenimiento electrónico,16.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Sistemas de telecomunicaciones e informáticos,56.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Sistemas electrotécnicos y automatizados,25.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,09 ENERGÍA Y AGUA,11.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Eficiencia energética y energía solar térmica,11.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Energías renovables,0.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Centrales eléctricas,0.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Gestión de agua,0.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,10 FABRICACIÓN MECÁNICA,25.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Construcciones metálicas,11.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Diseño en fabricación mecánica,0.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Óptica de anteojería (LOGSE),0.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Programación de la producción en fabricación mecánica,14.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Programación de la producción en moldeo de metales y polímeros,0.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,11 HOSTELERÍA Y TURISMO,67.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Agencias de viajes y gestión de eventos,10.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Dirección de cocina,22.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Dirección de servicios de restauración,8.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Gestión de alojamientos turísticos,16.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,"Guía, información y asistencias turísticas",11.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,12 IMAGEN PERSONAL,56.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Asesoría de imagen personal y corporativa,7.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Caracterización y maquillaje profesional,0.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Estética integral y bienestar,33.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Estilismo y dirección de peluquería,16.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,Termalismo y bienestar,0.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,13 IMAGEN Y SONIDO,109.0,SUPERIOR
AMBOS SEXOS,02 ARAGÓN,"Animaciones 3D, juegos y entornos interactivos",54.0,SUPERIOR
AMBOS SEXOS,Huesca,"Iluminación, captación y tratamiento de Imagen",17.0,SUPERIOR
AMBOS SEXOS,Huesca,Producción de audiovisuales y espectáculos,18.0,SUPERIOR
AMBOS SEXOS,Huesca,Realización de proyectos de audiovisuales y espectáculos,12.0,SUPERIOR
AMBOS SEXOS,Huesca,Sonido para audiovisuales y espectáculos,8.0,SUPERIOR
AMBOS SEXOS,Huesca,Imagen y sonido sin distribuir (para centros extranjeros),0.0,SUPERIOR
AMBOS SEXOS,Huesca,14 INDUSTRIAS ALIMENTARIAS,18.0,SUPERIOR
AMBOS SEXOS,Huesca,Procesos y calidad en la industria alimentaria,13.0,SUPERIOR
AMBOS SEXOS,Huesca,Vitivinicultura,5.0,SUPERIOR
AMBOS SEXOS,Huesca,16 INFORMÁTICA Y COMUNICACIONES,202.0,SUPERIOR
AMBOS SEXOS,Huesca,Administración de sistemas informáticos en red,55.0,SUPERIOR
AMBOS SEXOS,Huesca,Desarrollo de aplicaciones multiplataforma,80.0,SUPERIOR
AMBOS SEXOS,Huesca,Desarrollo de aplicaciones web,67.0,SUPERIOR
AMBOS SEXOS,Huesca,Informatica y comunicaciones sin distribuir (para centros extranjeros),0.0,SUPERIOR
AMBOS SEXOS,Huesca,17 INSTALACIÓN Y MANTENIMIENTO,27.0,SUPERIOR
AMBOS SEXOS,Huesca,Desarrollo de proyectos de instalaciones térmicas y de fluidos,0.0,SUPERIOR
AMBOS SEXOS,Huesca,Mantenimiento de instalaciones térmicas y de fluidos,9.0,SUPERIOR
AMBOS SEXOS,Huesca,Mecatrónica industrial,18.0,SUPERIOR
AMBOS SEXOS,Huesca,"18 MADERA, MUEBLE Y CORCHO",4.0,SUPERIOR
AMBOS SEXOS,Huesca,Diseño y amueblamiento,4.0,SUPERIOR
AMBOS SEXOS,Huesca,19 MARÍTIMO-PESQUERA,0.0,SUPERIOR
AMBOS SEXOS,Huesca,Acuicultura,0.0,SUPERIOR
AMBOS SEXOS,Huesca,Organización del mantenimiento de maquinaria de buques y embarcaciones,0.0,SUPERIOR
AMBOS SEXOS,Huesca,Transporte marítimo y pesca de altura,0.0,SUPERIOR
AMBOS SEXOS,Huesca,20 QUÍMICA,18.0,SUPERIOR
AMBOS SEXOS,Huesca,Fabricación de Productos Farmaceuticos,0.0,SUPERIOR
AMBOS SEXOS,Huesca,Laboratorio de análisis y de control de calidad,18.0,SUPERIOR
AMBOS SEXOS,Huesca,Química industrial,0.0,SUPERIOR
AMBOS SEXOS,Huesca,21 SANIDAD,698.0,SUPERIOR
AMBOS SEXOS,Huesca,Anatomía patológica y citodiagnostico,91.0,SUPERIOR
AMBOS SEXOS,Huesca,Audiología protésica,15.0,SUPERIOR
AMBOS SEXOS,Huesca,Dietética (LOGSE),66.0,SUPERIOR
AMBOS SEXOS,Huesca,Documentación y administración sanitaria,40.0,SUPERIOR
AMBOS SEXOS,Huesca,Higiene bucodental,105.0,SUPERIOR
AMBOS SEXOS,Huesca,Imagen para el diagnóstico y medicina nuclear,185.0,SUPERIOR
AMBOS SEXOS,Huesca,Laboratorio clinico y biomédico,120.0,SUPERIOR
AMBOS SEXOS,Huesca,Ortoprótesis y productos de apoyo,0.0,SUPERIOR
AMBOS SEXOS,Huesca,Prótesis dentales,16.0,SUPERIOR
AMBOS SEXOS,Huesca,Radioterampia y dosimetría,60.0,SUPERIOR
AMBOS SEXOS,Huesca,22 SEGURIDAD Y MEDIO AMBIENTE,26.0,SUPERIOR
AMBOS SEXOS,Huesca,Coordinación de emergencias y protección civil,0.0,SUPERIOR
AMBOS SEXOS,Huesca,Educación y control ambiental,0.0,SUPERIOR
AMBOS SEXOS,Huesca,Prevención de riesgos profesionales (LOGSE),6.0,SUPERIOR
AMBOS SEXOS,Huesca,Química y salud ambiental,20.0,SUPERIOR
AMBOS SEXOS,Huesca,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,455.0,SUPERIOR
AMBOS SEXOS,Huesca,Animación sociocultural y turística,19.0,SUPERIOR
AMBOS SEXOS,Huesca,Educación infantil,219.0,SUPERIOR
AMBOS SEXOS,Huesca,Integración social,185.0,SUPERIOR
AMBOS SEXOS,Huesca,Mediación comunicativa,15.0,SUPERIOR
AMBOS SEXOS,Teruel,Promoción de igualdad de género,17.0,SUPERIOR
AMBOS SEXOS,Teruel,"24 TEXTIL, CONFECCIÓN Y PIEL",0.0,SUPERIOR
AMBOS SEXOS,Teruel,Diseño y producción de calzado y complementos,0.0,SUPERIOR
AMBOS SEXOS,Teruel,Patronaje y moda,0.0,SUPERIOR
AMBOS SEXOS,Teruel,Vestuario a medida y de espectáculos,0.0,SUPERIOR
AMBOS SEXOS,Teruel,Diseño Técnico en Textil y Piel,0.0,SUPERIOR
AMBOS SEXOS,Teruel,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,39.0,SUPERIOR
AMBOS SEXOS,Teruel,Automoción,39.0,SUPERIOR
AMBOS SEXOS,Teruel,Mantenimiento Aeromecánico de Aviones con Motor de Turbina,0.0,SUPERIOR
AMBOS SEXOS,Teruel,Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves,0.0,SUPERIOR
AMBOS SEXOS,Teruel,Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón,0.0,SUPERIOR
AMBOS SEXOS,Teruel,Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina,0.0,SUPERIOR
AMBOS SEXOS,Teruel,26 VIDRIO Y CERÁMICA,0.0,SUPERIOR
AMBOS SEXOS,Teruel,Desarrollo y fabricación de productos cerámicos,0.0,SUPERIOR
AMBOS SEXOS,Teruel,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,417.0,SUPERIOR
AMBOS SEXOS,Teruel,Enseñanza y animación sociodeportiva,316.0,SUPERIOR
AMBOS SEXOS,Teruel,Acondicionamiento físico,101.0,SUPERIOR
AMBOS SEXOS,Teruel,02 ADMINISTRACIÓN Y GESTIÓN,452.0,SUPERIOR
AMBOS SEXOS,Teruel,Administración y finanzas,418.0,SUPERIOR
AMBOS SEXOS,Teruel,Asistencia a la dirección,34.0,SUPERIOR
AMBOS SEXOS,Teruel,03 AGRARIA,73.0,SUPERIOR
AMBOS SEXOS,Teruel,Ganadería y asistencia en sanidad animal,0.0,SUPERIOR
AMBOS SEXOS,Teruel,Gestión forestal y del medio natural,60.0,SUPERIOR
AMBOS SEXOS,Teruel,Paisajismo y medio rural,13.0,SUPERIOR
AMBOS SEXOS,Teruel,04 ARTES GRÁFICAS,35.0,SUPERIOR
AMBOS SEXOS,Teruel,Diseño y edición de publicaciones impresas y multimedia,35.0,SUPERIOR
AMBOS SEXOS,Teruel,Diseño y gestión de la producción gráfica,0.0,SUPERIOR
AMBOS SEXOS,Teruel,05 ARTES Y ARTESANÍAS,0.0,SUPERIOR
AMBOS SEXOS,Teruel,Artista fallero y construcción de escenografías,0.0,SUPERIOR
AMBOS SEXOS,Teruel,06 COMERCIO Y MARKETING,235.0,SUPERIOR
AMBOS SEXOS,Teruel,Comercio internacional,56.0,SUPERIOR
AMBOS SEXOS,Teruel,Gestión de ventas y espacios comerciales,33.0,SUPERIOR
AMBOS SEXOS,Teruel,Marketing y publicidad,122.0,SUPERIOR
AMBOS SEXOS,Teruel,Transporte y logística,24.0,SUPERIOR
