Sexo,Comunidad autónoma/provincia,Ciclo formativo,Total,nivel_ciclo,nivel_ciclo_cod,Ciclo formativo_cod,cluster
AMBOS SEXOS,Soria,Audiología protésica,40.0,SUPERIOR,2,53,2
AMBOS SEXOS,Soria,Dietética (LOGSE),373.0,SUPERIOR,2,77,6
AMBOS SEXOS,Soria,Documentación y administración sanitaria,408.0,SUPERIOR,2,86,6
AMBOS SEXOS,Soria,Higiene bucodental,671.0,SUPERIOR,2,117,4
AMBOS SEXOS,Soria,Imagen para el diagnóstico y medicina nuclear,577.0,SUPERIOR,2,119,4
AMBOS SEXOS,Soria,Laboratorio clinico y biomédico,696.0,SUPERIOR,2,135,7
AMBOS SEXOS,Soria,Ortoprótesis y productos de apoyo,11.0,SUPERIOR,2,162,2
AMBOS SEXOS,Soria,Prótesis dentales,123.0,SUPERIOR,2,182,0
AMBOS SEXOS,Soria,Radioterampia y dosimetría,40.0,SUPERIOR,2,185,2
AMBOS SEXOS,Soria,22 SEGURIDAD Y MEDIO AMBIENTE,223.0,SUPERIOR,2,21,0
AMBOS SEXOS,Soria,Coordinación de emergencias y protección civil,0.0,SUPERIOR,2,70,2
AMBOS SEXOS,Soria,Educación y control ambiental,95.0,SUPERIOR,2,88,0
AMBOS SEXOS,Soria,Prevención de riesgos profesionales (LOGSE),55.0,SUPERIOR,2,172,2
AMBOS SEXOS,Soria,Química y salud ambiental,73.0,SUPERIOR,2,184,2
AMBOS SEXOS,Soria,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,4.108,SUPERIOR,2,22,2
AMBOS SEXOS,Soria,Animación sociocultural y turística,122.0,SUPERIOR,2,44,0
AMBOS SEXOS,Soria,Educación infantil,2.143,SUPERIOR,2,87,2
AMBOS SEXOS,Soria,Integración social,1.784,SUPERIOR,2,132,2
AMBOS SEXOS,Soria,Mediación comunicativa,33.0,SUPERIOR,2,154,2
AMBOS SEXOS,Soria,Promoción de igualdad de género,26.0,SUPERIOR,2,179,2
AMBOS SEXOS,Soria,"24 TEXTIL, CONFECCIÓN Y PIEL",103.0,SUPERIOR,2,23,0
AMBOS SEXOS,Soria,Diseño y producción de calzado y complementos,0.0,SUPERIOR,2,85,2
AMBOS SEXOS,Soria,Patronaje y moda,76.0,SUPERIOR,2,165,0
AMBOS SEXOS,Soria,Vestuario a medida y de espectáculos,27.0,SUPERIOR,2,201,2
AMBOS SEXOS,Soria,Diseño Técnico en Textil y Piel,0.0,SUPERIOR,2,80,2
AMBOS SEXOS,Soria,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,814.0,SUPERIOR,2,24,7
AMBOS SEXOS,Soria,Automoción,799.0,SUPERIOR,2,55,7
AMBOS SEXOS,Soria,Mantenimiento Aeromecánico de Aviones con Motor de Turbina,4.0,SUPERIOR,2,137,2
AMBOS SEXOS,Soria,Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves,5.0,SUPERIOR,2,140,2
AMBOS SEXOS,Soria,Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón,6.0,SUPERIOR,2,138,2
AMBOS SEXOS,Soria,Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina,0.0,SUPERIOR,2,139,2
AMBOS SEXOS,Soria,26 VIDRIO Y CERÁMICA,0.0,SUPERIOR,2,25,2
AMBOS SEXOS,Soria,Desarrollo y fabricación de productos cerámicos,0.0,SUPERIOR,2,76,2
AMBOS SEXOS,Soria,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,1.689,SUPERIOR,2,0,2
AMBOS SEXOS,Valladolid,Enseñanza y animación sociodeportiva,1.188,SUPERIOR,2,98,2
AMBOS SEXOS,Valladolid,Acondicionamiento físico,501.0,SUPERIOR,2,28,4
AMBOS SEXOS,Valladolid,02 ADMINISTRACIÓN Y GESTIÓN,1.546,SUPERIOR,2,1,2
AMBOS SEXOS,Valladolid,Administración y finanzas,1.43,SUPERIOR,2,37,2
AMBOS SEXOS,Valladolid,Asistencia a la dirección,116.0,SUPERIOR,2,51,0
AMBOS SEXOS,Valladolid,03 AGRARIA,149.0,SUPERIOR,2,2,0
AMBOS SEXOS,Valladolid,Ganadería y asistencia en sanidad animal,63.0,SUPERIOR,2,109,2
AMBOS SEXOS,Valladolid,Gestión forestal y del medio natural,45.0,SUPERIOR,2,114,2
AMBOS SEXOS,Valladolid,Paisajismo y medio rural,41.0,SUPERIOR,2,163,2
AMBOS SEXOS,Valladolid,04 ARTES GRÁFICAS,106.0,SUPERIOR,2,3,0
AMBOS SEXOS,Valladolid,Diseño y edición de publicaciones impresas y multimedia,83.0,SUPERIOR,2,83,0
AMBOS SEXOS,Valladolid,Diseño y gestión de la producción gráfica,23.0,SUPERIOR,2,84,2
AMBOS SEXOS,Valladolid,05 ARTES Y ARTESANÍAS,0.0,SUPERIOR,2,4,2
AMBOS SEXOS,Valladolid,Artista fallero y construcción de escenografías,0.0,SUPERIOR,2,49,2
AMBOS SEXOS,Valladolid,06 COMERCIO Y MARKETING,1.671,SUPERIOR,2,5,2
AMBOS SEXOS,Valladolid,Comercio internacional,473.0,SUPERIOR,2,64,4
AMBOS SEXOS,Valladolid,Gestión de ventas y espacios comerciales,214.0,SUPERIOR,2,113,0
AMBOS SEXOS,Valladolid,Marketing y publicidad,806.0,SUPERIOR,2,151,7
AMBOS SEXOS,Valladolid,Transporte y logística,178.0,SUPERIOR,2,200,0
AMBOS SEXOS,Valladolid,07 EDIFICACIÓN Y OBRA CIVIL,97.0,SUPERIOR,2,6,0
AMBOS SEXOS,Valladolid,Organización y control de obras de construcción,8.0,SUPERIOR,2,161,2
AMBOS SEXOS,Valladolid,Proyectos de edificación,80.0,SUPERIOR,2,180,0
AMBOS SEXOS,Valladolid,Proyectos de obra civil,9.0,SUPERIOR,2,181,2
AMBOS SEXOS,Valladolid,08 ELECTRICIDAD Y ELECTRÓNICA,725.0,SUPERIOR,2,7,7
AMBOS SEXOS,Valladolid,Automatización y robótica industrial,436.0,SUPERIOR,2,54,4
AMBOS SEXOS,Valladolid,Electromedicina clínica,41.0,SUPERIOR,2,94,2
AMBOS SEXOS,Valladolid,Mantenimiento electrónico,40.0,SUPERIOR,2,149,2
AMBOS SEXOS,Valladolid,Sistemas de telecomunicaciones e informáticos,76.0,SUPERIOR,2,192,0
AMBOS SEXOS,Valladolid,Sistemas electrotécnicos y automatizados,132.0,SUPERIOR,2,193,0
AMBOS SEXOS,Valladolid,09 ENERGÍA Y AGUA,85.0,SUPERIOR,2,8,0
AMBOS SEXOS,Valladolid,Eficiencia energética y energía solar térmica,11.0,SUPERIOR,2,89,2
AMBOS SEXOS,Valladolid,Energías renovables,54.0,SUPERIOR,2,97,2
AMBOS SEXOS,Valladolid,Centrales eléctricas,0.0,SUPERIOR,2,60,2
AMBOS SEXOS,Valladolid,Gestión de agua,20.0,SUPERIOR,2,111,2
AMBOS SEXOS,Valladolid,10 FABRICACIÓN MECÁNICA,358.0,SUPERIOR,2,9,6
AMBOS SEXOS,Valladolid,Construcciones metálicas,26.0,SUPERIOR,2,68,2
AMBOS SEXOS,Valladolid,Diseño en fabricación mecánica,125.0,SUPERIOR,2,81,0
AMBOS SEXOS,Valladolid,Óptica de anteojería (LOGSE),16.0,SUPERIOR,2,205,2
AMBOS SEXOS,Valladolid,Programación de la producción en fabricación mecánica,191.0,SUPERIOR,2,177,0
AMBOS SEXOS,Valladolid,Programación de la producción en moldeo de metales y polímeros,0.0,SUPERIOR,2,178,2
AMBOS SEXOS,Valladolid,11 HOSTELERÍA Y TURISMO,584.0,SUPERIOR,2,10,4
AMBOS SEXOS,Valladolid,Agencias de viajes y gestión de eventos,107.0,SUPERIOR,2,39,0
AMBOS SEXOS,Valladolid,Dirección de cocina,160.0,SUPERIOR,2,78,0
AMBOS SEXOS,Valladolid,Dirección de servicios de restauración,62.0,SUPERIOR,2,79,2
AMBOS SEXOS,Valladolid,Gestión de alojamientos turísticos,159.0,SUPERIOR,2,112,0
AMBOS SEXOS,Valladolid,"Guía, información y asistencias turísticas",96.0,SUPERIOR,2,116,0
AMBOS SEXOS,Valladolid,12 IMAGEN PERSONAL,410.0,SUPERIOR,2,11,6
AMBOS SEXOS,Valladolid,Asesoría de imagen personal y corporativa,123.0,SUPERIOR,2,50,0
AMBOS SEXOS,Zamora,Caracterización y maquillaje profesional,95.0,SUPERIOR,2,57,0
AMBOS SEXOS,Zamora,Estética integral y bienestar,145.0,SUPERIOR,2,100,0
AMBOS SEXOS,Zamora,Estilismo y dirección de peluquería,38.0,SUPERIOR,2,99,2
AMBOS SEXOS,Zamora,Termalismo y bienestar,9.0,SUPERIOR,2,198,2
AMBOS SEXOS,Zamora,13 IMAGEN Y SONIDO,845.0,SUPERIOR,2,12,7
AMBOS SEXOS,Zamora,"Animaciones 3D, juegos y entornos interactivos",214.0,SUPERIOR,2,43,0
AMBOS SEXOS,Zamora,"Iluminación, captación y tratamiento de Imagen",128.0,SUPERIOR,2,118,0
AMBOS SEXOS,Zamora,Producción de audiovisuales y espectáculos,153.0,SUPERIOR,2,176,0
AMBOS SEXOS,Zamora,Realización de proyectos de audiovisuales y espectáculos,238.0,SUPERIOR,2,186,0
AMBOS SEXOS,Zamora,Sonido para audiovisuales y espectáculos,112.0,SUPERIOR,2,196,0
AMBOS SEXOS,Zamora,Imagen y sonido sin distribuir (para centros extranjeros),0.0,SUPERIOR,2,120,2
AMBOS SEXOS,Zamora,14 INDUSTRIAS ALIMENTARIAS,40.0,SUPERIOR,2,13,2
AMBOS SEXOS,Zamora,Procesos y calidad en la industria alimentaria,21.0,SUPERIOR,2,173,2
AMBOS SEXOS,Zamora,Vitivinicultura,19.0,SUPERIOR,2,203,2
AMBOS SEXOS,Zamora,16 INFORMÁTICA Y COMUNICACIONES,1.824,SUPERIOR,2,15,2
AMBOS SEXOS,Zamora,Administración de sistemas informáticos en red,684.0,SUPERIOR,2,36,7
AMBOS SEXOS,Zamora,Desarrollo de aplicaciones multiplataforma,645.0,SUPERIOR,2,73,4
AMBOS SEXOS,Zamora,Desarrollo de aplicaciones web,495.0,SUPERIOR,2,74,4
AMBOS SEXOS,Zamora,Informatica y comunicaciones sin distribuir (para centros extranjeros),0.0,SUPERIOR,2,123,2
AMBOS SEXOS,Zamora,17 INSTALACIÓN Y MANTENIMIENTO,335.0,SUPERIOR,2,16,6
AMBOS SEXOS,Zamora,Desarrollo de proyectos de instalaciones térmicas y de fluidos,5.0,SUPERIOR,2,75,2
AMBOS SEXOS,Zamora,Mantenimiento de instalaciones térmicas y de fluidos,41.0,SUPERIOR,2,144,2
AMBOS SEXOS,Zamora,Mecatrónica industrial,289.0,SUPERIOR,2,153,6
AMBOS SEXOS,Zamora,"18 MADERA, MUEBLE Y CORCHO",39.0,SUPERIOR,2,17,2
AMBOS SEXOS,Zamora,Diseño y amueblamiento,39.0,SUPERIOR,2,82,2
AMBOS SEXOS,Zamora,19 MARÍTIMO-PESQUERA,0.0,SUPERIOR,2,18,2
AMBOS SEXOS,Zamora,Acuicultura,0.0,SUPERIOR,2,35,2
AMBOS SEXOS,Zamora,Organización del mantenimiento de maquinaria de buques y embarcaciones,0.0,SUPERIOR,2,160,2
AMBOS SEXOS,Zamora,Transporte marítimo y pesca de altura,0.0,SUPERIOR,2,199,2
AMBOS SEXOS,Zamora,20 QUÍMICA,557.0,SUPERIOR,2,19,4
AMBOS SEXOS,Zamora,Fabricación de Productos Farmaceuticos,190.0,SUPERIOR,2,103,0
AMBOS SEXOS,Zamora,Laboratorio de análisis y de control de calidad,311.0,SUPERIOR,2,136,6
AMBOS SEXOS,Zamora,Química industrial,56.0,SUPERIOR,2,183,2
AMBOS SEXOS,Zamora,21 SANIDAD,2.667,SUPERIOR,2,20,2
AMBOS SEXOS,Zamora,Anatomía patológica y citodiagnostico,201.0,SUPERIOR,2,42,0
AMBOS SEXOS,Zamora,Audiología protésica,40.0,SUPERIOR,2,53,2
AMBOS SEXOS,Zamora,Dietética (LOGSE),294.0,SUPERIOR,2,77,6
AMBOS SEXOS,Zamora,Documentación y administración sanitaria,363.0,SUPERIOR,2,86,6
AMBOS SEXOS,Zamora,Higiene bucodental,527.0,SUPERIOR,2,117,4
AMBOS SEXOS,Zamora,Imagen para el diagnóstico y medicina nuclear,495.0,SUPERIOR,2,119,4
AMBOS SEXOS,Zamora,Laboratorio clinico y biomédico,573.0,SUPERIOR,2,135,4
AMBOS SEXOS,Zamora,Ortoprótesis y productos de apoyo,11.0,SUPERIOR,2,162,2
AMBOS SEXOS,Zamora,Prótesis dentales,123.0,SUPERIOR,2,182,0
AMBOS SEXOS,Zamora,Radioterampia y dosimetría,40.0,SUPERIOR,2,185,2
AMBOS SEXOS,Zamora,22 SEGURIDAD Y MEDIO AMBIENTE,112.0,SUPERIOR,2,21,0
AMBOS SEXOS,Zamora,Coordinación de emergencias y protección civil,0.0,SUPERIOR,2,70,2
AMBOS SEXOS,Zamora,Educación y control ambiental,43.0,SUPERIOR,2,88,2
AMBOS SEXOS,Zamora,Prevención de riesgos profesionales (LOGSE),13.0,SUPERIOR,2,172,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Química y salud ambiental,56.0,SUPERIOR,2,184,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,3.11,SUPERIOR,2,22,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Animación sociocultural y turística,86.0,SUPERIOR,2,44,0
AMBOS SEXOS,08 CASTILLA LA MANCHA,Educación infantil,1.638,SUPERIOR,2,87,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Integración social,1.344,SUPERIOR,2,132,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Mediación comunicativa,22.0,SUPERIOR,2,154,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Promoción de igualdad de género,20.0,SUPERIOR,2,179,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,"24 TEXTIL, CONFECCIÓN Y PIEL",78.0,SUPERIOR,2,23,0
AMBOS SEXOS,08 CASTILLA LA MANCHA,Diseño y producción de calzado y complementos,0.0,SUPERIOR,2,85,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Patronaje y moda,55.0,SUPERIOR,2,165,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Vestuario a medida y de espectáculos,23.0,SUPERIOR,2,201,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Diseño Técnico en Textil y Piel,0.0,SUPERIOR,2,80,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,606.0,SUPERIOR,2,24,4
AMBOS SEXOS,08 CASTILLA LA MANCHA,Automoción,591.0,SUPERIOR,2,55,4
AMBOS SEXOS,08 CASTILLA LA MANCHA,Mantenimiento Aeromecánico de Aviones con Motor de Turbina,4.0,SUPERIOR,2,137,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves,5.0,SUPERIOR,2,140,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón,6.0,SUPERIOR,2,138,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Mantenimiento Aeromecánico de Helicópteros con Motor de Turbina,0.0,SUPERIOR,2,139,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,26 VIDRIO Y CERÁMICA,0.0,SUPERIOR,2,25,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Desarrollo y fabricación de productos cerámicos,0.0,SUPERIOR,2,76,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,01 ACTIVIDADES FÍSICAS Y DEPORTIVAS,156.0,SUPERIOR,2,0,0
AMBOS SEXOS,08 CASTILLA LA MANCHA,Enseñanza y animación sociodeportiva,109.0,SUPERIOR,2,98,0
AMBOS SEXOS,08 CASTILLA LA MANCHA,Acondicionamiento físico,47.0,SUPERIOR,2,28,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,02 ADMINISTRACIÓN Y GESTIÓN,207.0,SUPERIOR,2,1,0
AMBOS SEXOS,08 CASTILLA LA MANCHA,Administración y finanzas,186.0,SUPERIOR,2,37,0
AMBOS SEXOS,08 CASTILLA LA MANCHA,Asistencia a la dirección,21.0,SUPERIOR,2,51,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,03 AGRARIA,21.0,SUPERIOR,2,2,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Ganadería y asistencia en sanidad animal,0.0,SUPERIOR,2,109,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Gestión forestal y del medio natural,11.0,SUPERIOR,2,114,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Paisajismo y medio rural,10.0,SUPERIOR,2,163,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,04 ARTES GRÁFICAS,0.0,SUPERIOR,2,3,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Diseño y edición de publicaciones impresas y multimedia,0.0,SUPERIOR,2,83,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Diseño y gestión de la producción gráfica,0.0,SUPERIOR,2,84,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,05 ARTES Y ARTESANÍAS,0.0,SUPERIOR,2,4,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Artista fallero y construcción de escenografías,0.0,SUPERIOR,2,49,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,06 COMERCIO Y MARKETING,114.0,SUPERIOR,2,5,0
AMBOS SEXOS,08 CASTILLA LA MANCHA,Comercio internacional,21.0,SUPERIOR,2,64,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Gestión de ventas y espacios comerciales,18.0,SUPERIOR,2,113,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Marketing y publicidad,65.0,SUPERIOR,2,151,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Transporte y logística,10.0,SUPERIOR,2,200,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,07 EDIFICACIÓN Y OBRA CIVIL,11.0,SUPERIOR,2,6,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Organización y control de obras de construcción,0.0,SUPERIOR,2,161,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Proyectos de edificación,11.0,SUPERIOR,2,180,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Proyectos de obra civil,0.0,SUPERIOR,2,181,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,08 ELECTRICIDAD Y ELECTRÓNICA,96.0,SUPERIOR,2,7,0
AMBOS SEXOS,08 CASTILLA LA MANCHA,Automatización y robótica industrial,50.0,SUPERIOR,2,54,2
AMBOS SEXOS,08 CASTILLA LA MANCHA,Electromedicina clínica,0.0,SUPERIOR,2,94,2
AMBOS SEXOS,Albacete,Mantenimiento electrónico,18.0,SUPERIOR,2,149,2
AMBOS SEXOS,Albacete,Sistemas de telecomunicaciones e informáticos,0.0,SUPERIOR,2,192,2
AMBOS SEXOS,Albacete,Sistemas electrotécnicos y automatizados,28.0,SUPERIOR,2,193,2
AMBOS SEXOS,Albacete,09 ENERGÍA Y AGUA,4.0,SUPERIOR,2,8,2
AMBOS SEXOS,Albacete,Eficiencia energética y energía solar térmica,4.0,SUPERIOR,2,89,2
AMBOS SEXOS,Albacete,Energías renovables,0.0,SUPERIOR,2,97,2
AMBOS SEXOS,Albacete,Centrales eléctricas,0.0,SUPERIOR,2,60,2
AMBOS SEXOS,Albacete,Gestión de agua,0.0,SUPERIOR,2,111,2
AMBOS SEXOS,Albacete,10 FABRICACIÓN MECÁNICA,44.0,SUPERIOR,2,9,2
AMBOS SEXOS,Albacete,Construcciones metálicas,0.0,SUPERIOR,2,68,2
AMBOS SEXOS,Albacete,Diseño en fabricación mecánica,26.0,SUPERIOR,2,81,2
AMBOS SEXOS,Albacete,Óptica de anteojería (LOGSE),0.0,SUPERIOR,2,205,2
AMBOS SEXOS,Albacete,Programación de la producción en fabricación mecánica,15.0,SUPERIOR,2,177,2
AMBOS SEXOS,Albacete,Programación de la producción en moldeo de metales y polímeros,3.0,SUPERIOR,2,178,2
AMBOS SEXOS,Albacete,11 HOSTELERÍA Y TURISMO,112.0,SUPERIOR,2,10,0
AMBOS SEXOS,Albacete,Agencias de viajes y gestión de eventos,12.0,SUPERIOR,2,39,2
AMBOS SEXOS,Albacete,Dirección de cocina,33.0,SUPERIOR,2,78,2
AMBOS SEXOS,Albacete,Dirección de servicios de restauración,6.0,SUPERIOR,2,79,2
AMBOS SEXOS,Albacete,Gestión de alojamientos turísticos,45.0,SUPERIOR,2,112,2
AMBOS SEXOS,Albacete,"Guía, información y asistencias turísticas",16.0,SUPERIOR,2,116,2
AMBOS SEXOS,Albacete,12 IMAGEN PERSONAL,26.0,SUPERIOR,2,11,2
AMBOS SEXOS,Albacete,Asesoría de imagen personal y corporativa,0.0,SUPERIOR,2,50,2
AMBOS SEXOS,Albacete,Caracterización y maquillaje profesional,0.0,SUPERIOR,2,57,2
AMBOS SEXOS,Albacete,Estética integral y bienestar,18.0,SUPERIOR,2,100,2
AMBOS SEXOS,Albacete,Estilismo y dirección de peluquería,8.0,SUPERIOR,2,99,2
AMBOS SEXOS,Albacete,Termalismo y bienestar,0.0,SUPERIOR,2,198,2
AMBOS SEXOS,Albacete,13 IMAGEN Y SONIDO,52.0,SUPERIOR,2,12,2
AMBOS SEXOS,Albacete,"Animaciones 3D, juegos y entornos interactivos",19.0,SUPERIOR,2,43,2
AMBOS SEXOS,Albacete,"Iluminación, captación y tratamiento de Imagen",12.0,SUPERIOR,2,118,2
AMBOS SEXOS,Albacete,Producción de audiovisuales y espectáculos,0.0,SUPERIOR,2,176,2
AMBOS SEXOS,Albacete,Realización de proyectos de audiovisuales y espectáculos,16.0,SUPERIOR,2,186,2
AMBOS SEXOS,Albacete,Sonido para audiovisuales y espectáculos,5.0,SUPERIOR,2,196,2
AMBOS SEXOS,Albacete,Imagen y sonido sin distribuir (para centros extranjeros),0.0,SUPERIOR,2,120,2
AMBOS SEXOS,Albacete,14 INDUSTRIAS ALIMENTARIAS,21.0,SUPERIOR,2,13,2
AMBOS SEXOS,Albacete,Procesos y calidad en la industria alimentaria,21.0,SUPERIOR,2,173,2
AMBOS SEXOS,Albacete,Vitivinicultura,0.0,SUPERIOR,2,203,2
AMBOS SEXOS,Albacete,16 INFORMÁTICA Y COMUNICACIONES,159.0,SUPERIOR,2,15,0
AMBOS SEXOS,Albacete,Administración de sistemas informáticos en red,43.0,SUPERIOR,2,36,2
AMBOS SEXOS,Albacete,Desarrollo de aplicaciones multiplataforma,59.0,SUPERIOR,2,73,2
AMBOS SEXOS,Albacete,Desarrollo de aplicaciones web,57.0,SUPERIOR,2,74,2
AMBOS SEXOS,Albacete,Informatica y comunicaciones sin distribuir (para centros extranjeros),0.0,SUPERIOR,2,123,2
AMBOS SEXOS,Albacete,17 INSTALACIÓN Y MANTENIMIENTO,53.0,SUPERIOR,2,16,2
AMBOS SEXOS,Albacete,Desarrollo de proyectos de instalaciones térmicas y de fluidos,0.0,SUPERIOR,2,75,2
AMBOS SEXOS,Albacete,Mantenimiento de instalaciones térmicas y de fluidos,0.0,SUPERIOR,2,144,2
AMBOS SEXOS,Albacete,Mecatrónica industrial,53.0,SUPERIOR,2,153,2
AMBOS SEXOS,Albacete,"18 MADERA, MUEBLE Y CORCHO",7.0,SUPERIOR,2,17,2
AMBOS SEXOS,Albacete,Diseño y amueblamiento,7.0,SUPERIOR,2,82,2
AMBOS SEXOS,Albacete,19 MARÍTIMO-PESQUERA,0.0,SUPERIOR,2,18,2
AMBOS SEXOS,Ciudad Real,Acuicultura,0.0,SUPERIOR,2,35,2
AMBOS SEXOS,Ciudad Real,Organización del mantenimiento de maquinaria de buques y embarcaciones,0.0,SUPERIOR,2,160,2
AMBOS SEXOS,Ciudad Real,Transporte marítimo y pesca de altura,0.0,SUPERIOR,2,199,2
AMBOS SEXOS,Ciudad Real,20 QUÍMICA,45.0,SUPERIOR,2,19,2
AMBOS SEXOS,Ciudad Real,Fabricación de Productos Farmaceuticos,21.0,SUPERIOR,2,103,2
AMBOS SEXOS,Ciudad Real,Laboratorio de análisis y de control de calidad,19.0,SUPERIOR,2,136,2
AMBOS SEXOS,Ciudad Real,Química industrial,5.0,SUPERIOR,2,183,2
AMBOS SEXOS,Ciudad Real,21 SANIDAD,179.0,SUPERIOR,2,20,0
AMBOS SEXOS,Ciudad Real,Anatomía patológica y citodiagnostico,51.0,SUPERIOR,2,42,2
AMBOS SEXOS,Ciudad Real,Audiología protésica,0.0,SUPERIOR,2,53,2
AMBOS SEXOS,Ciudad Real,Dietética (LOGSE),21.0,SUPERIOR,2,77,2
AMBOS SEXOS,Ciudad Real,Documentación y administración sanitaria,14.0,SUPERIOR,2,86,2
AMBOS SEXOS,Ciudad Real,Higiene bucodental,42.0,SUPERIOR,2,117,2
AMBOS SEXOS,Ciudad Real,Imagen para el diagnóstico y medicina nuclear,19.0,SUPERIOR,2,119,2
AMBOS SEXOS,Ciudad Real,Laboratorio clinico y biomédico,32.0,SUPERIOR,2,135,2
AMBOS SEXOS,Ciudad Real,Ortoprótesis y productos de apoyo,0.0,SUPERIOR,2,162,2
AMBOS SEXOS,Ciudad Real,Prótesis dentales,0.0,SUPERIOR,2,182,2
AMBOS SEXOS,Ciudad Real,Radioterampia y dosimetría,0.0,SUPERIOR,2,185,2
AMBOS SEXOS,Ciudad Real,22 SEGURIDAD Y MEDIO AMBIENTE,27.0,SUPERIOR,2,21,2
AMBOS SEXOS,Ciudad Real,Coordinación de emergencias y protección civil,0.0,SUPERIOR,2,70,2
AMBOS SEXOS,Ciudad Real,Educación y control ambiental,16.0,SUPERIOR,2,88,2
AMBOS SEXOS,Ciudad Real,Prevención de riesgos profesionales (LOGSE),11.0,SUPERIOR,2,172,2
AMBOS SEXOS,Ciudad Real,Química y salud ambiental,0.0,SUPERIOR,2,184,2
AMBOS SEXOS,Ciudad Real,23 SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD,351.0,SUPERIOR,2,22,6
AMBOS SEXOS,Ciudad Real,Animación sociocultural y turística,9.0,SUPERIOR,2,44,2
AMBOS SEXOS,Ciudad Real,Educación infantil,190.0,SUPERIOR,2,87,0
AMBOS SEXOS,Ciudad Real,Integración social,152.0,SUPERIOR,2,132,0
AMBOS SEXOS,Ciudad Real,Mediación comunicativa,0.0,SUPERIOR,2,154,2
AMBOS SEXOS,Ciudad Real,Promoción de igualdad de género,0.0,SUPERIOR,2,179,2
AMBOS SEXOS,Ciudad Real,"24 TEXTIL, CONFECCIÓN Y PIEL",9.0,SUPERIOR,2,23,2
AMBOS SEXOS,Ciudad Real,Diseño y producción de calzado y complementos,0.0,SUPERIOR,2,85,2
AMBOS SEXOS,Ciudad Real,Patronaje y moda,9.0,SUPERIOR,2,165,2
AMBOS SEXOS,Ciudad Real,Vestuario a medida y de espectáculos,0.0,SUPERIOR,2,201,2
AMBOS SEXOS,Ciudad Real,Diseño Técnico en Textil y Piel,0.0,SUPERIOR,2,80,2
AMBOS SEXOS,Ciudad Real,25 TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS,76.0,SUPERIOR,2,24,0
AMBOS SEXOS,Ciudad Real,Automoción,76.0,SUPERIOR,2,55,0
AMBOS SEXOS,Ciudad Real,Mantenimiento Aeromecánico de Aviones con Motor de Turbina,0.0,SUPERIOR,2,137,2
AMBOS SEXOS,Ciudad Real,Mantenimiento de Sistemas Electrónicos y Aviónicos en Aeronaves,0.0,SUPERIOR,2,140,2
AMBOS SEXOS,Ciudad Real,Mantenimiento Aeromecánico de Helicópteros con Motor de Pistón,0.0,SUPERIOR,2,138,2
